"com_code","com_annee","com_type","popleg_annee","popleg_mun","popleg_a_part","popleg_tot","popleg_date_maj"
"43121","2022","COM","2020","215","5","220","2023-01-02"
"43122","2022","COM","2020","292","8","300","2023-01-02"
"43123","2022","COM","2020","403","15","418","2023-01-02"
"43124","2022","COM","2020","938","17","955","2023-01-02"
"43125","2022","COM","2020","88","2","90","2023-01-02"
"43126","2022","COM","2020","762","15","777","2023-01-02"
"43127","2022","COM","2020","858","18","876","2023-01-02"
"43128","2022","COM","2020","137","2","139","2023-01-02"
"43129","2022","COM","2020","152","7","159","2023-01-02"
"43130","2022","COM","2020","1111","29","1140","2023-01-02"
"43131","2022","COM","2020","196","2","198","2023-01-02"
"43132","2022","COM","2020","1441","43","1484","2023-01-02"
"43133","2022","COM","2020","142","3","145","2023-01-02"
"43134","2022","COM","2020","146","4","150","2023-01-02"
"43135","2022","COM","2020","1754","32","1786","2023-01-02"
"43136","2022","COM","2020","213","1","214","2023-01-02"
"43137","2022","COM","2020","8962","431","9393","2023-01-02"
"43138","2022","COM","2020","414","12","426","2023-01-02"
"43139","2022","COM","2020","54","0","54","2023-01-02"
"43140","2022","COM","2020","682","17","699","2023-01-02"
"43141","2022","COM","2020","1152","23","1175","2023-01-02"
"43142","2022","COM","2020","581","9","590","2023-01-02"
"43143","2022","COM","2020","126","0","126","2023-01-02"
"43144","2022","COM","2020","100","3","103","2023-01-02"
"43145","2022","COM","2020","54","0","54","2023-01-02"
"43147","2022","COM","2020","640","24","664","2023-01-02"
"43148","2022","COM","2020","864","13","877","2023-01-02"
"43149","2022","COM","2020","117","4","121","2023-01-02"
"43150","2022","COM","2020","474","12","486","2023-01-02"
"43151","2022","COM","2020","189","5","194","2023-01-02"
"43152","2022","COM","2020","2818","87","2905","2023-01-02"
"43153","2022","COM","2020","1889","36","1925","2023-01-02"
"43154","2022","COM","2020","545","14","559","2023-01-02"
"43155","2022","COM","2020","61","1","62","2023-01-02"
"43156","2022","COM","2020","114","6","120","2023-01-02"
"43157","2022","COM","2020","18947","837","19784","2023-01-02"
"43158","2022","COM","2020","347","12","359","2023-01-02"
"43159","2022","COM","2020","941","24","965","2023-01-02"
"43160","2022","COM","2020","196","2","198","2023-01-02"
"43162","2022","COM","2020","2986","57","3043","2023-01-02"
"43163","2022","COM","2020","1182","17","1199","2023-01-02"
"43164","2022","COM","2020","479","4","483","2023-01-02"
"43165","2022","COM","2020","1528","29","1557","2023-01-02"
"43166","2022","COM","2020","380","16","396","2023-01-02"
"43167","2022","COM","2020","196","4","200","2023-01-02"
"43168","2022","COM","2020","116","3","119","2023-01-02"
"43169","2022","COM","2020","51","0","51","2023-01-02"
"43170","2022","COM","2020","453","6","459","2023-01-02"
"43171","2022","COM","2020","81","4","85","2023-01-02"
"43172","2022","COM","2020","215","3","218","2023-01-02"
"43173","2022","COM","2020","92","2","94","2023-01-02"
"43174","2022","COM","2020","948","13","961","2023-01-02"
"43175","2022","COM","2020","165","7","172","2023-01-02"
"43177","2022","COM","2020","3459","53","3512","2023-01-02"
"43178","2022","COM","2020","194","8","202","2023-01-02"
"43180","2022","COM","2020","96","5","101","2023-01-02"
"43181","2022","COM","2020","752","20","772","2023-01-02"
"43182","2022","COM","2020","53","2","55","2023-01-02"
"43183","2022","COM","2020","115","2","117","2023-01-02"
"43184","2022","COM","2020","2468","37","2505","2023-01-02"
"43185","2022","COM","2020","3226","77","3303","2023-01-02"
"43186","2022","COM","2020","406","5","411","2023-01-02"
"43187","2022","COM","2020","321","4","325","2023-01-02"
"43188","2022","COM","2020","476","7","483","2023-01-02"
"43189","2022","COM","2020","520","15","535","2023-01-02"
"43190","2022","COM","2020","3597","104","3701","2023-01-02"
"43191","2022","COM","2020","245","5","250","2023-01-02"
"43192","2022","COM","2020","281","10","291","2023-01-02"
"43193","2022","COM","2020","161","2","163","2023-01-02"
"43194","2022","COM","2020","697","22","719","2023-01-02"
"43195","2022","COM","2020","185","5","190","2023-01-02"
"43196","2022","COM","2020","177","2","179","2023-01-02"
"43197","2022","COM","2020","346","7","353","2023-01-02"
"43198","2022","COM","2020","298","9","307","2023-01-02"
"43199","2022","COM","2020","967","25","992","2023-01-02"
"43200","2022","COM","2020","2010","45","2055","2023-01-02"
"43201","2022","COM","2020","246","7","253","2023-01-02"
"43202","2022","COM","2020","65","3","68","2023-01-02"
"43203","2022","COM","2020","490","13","503","2023-01-02"
"43204","2022","COM","2020","171","1","172","2023-01-02"
"43205","2022","COM","2020","4240","61","4301","2023-01-02"
"43206","2022","COM","2020","404","16","420","2023-01-02"
"43207","2022","COM","2020","248","11","259","2023-01-02"
"43208","2022","COM","2020","41","2","43","2023-01-02"
"43210","2022","COM","2020","236","7","243","2023-01-02"
"43211","2022","COM","2020","2623","70","2693","2023-01-02"
"43212","2022","COM","2020","1004","17","1021","2023-01-02"
"43213","2022","COM","2020","2300","53","2353","2023-01-02"
"43214","2022","COM","2020","110","5","115","2023-01-02"
"43215","2022","COM","2020","184","4","188","2023-01-02"
"43216","2022","COM","2020","2428","58","2486","2023-01-02"
"43217","2022","COM","2020","544","11","555","2023-01-02"
"43218","2022","COM","2020","1196","29","1225","2023-01-02"
"43219","2022","COM","2020","114","5","119","2023-01-02"
"43220","2022","COM","2020","174","4","178","2023-01-02"
"43221","2022","COM","2020","397","6","403","2023-01-02"
"43222","2022","COM","2020","165","2","167","2023-01-02"
"43223","2022","COM","2020","1111","23","1134","2023-01-02"
"43224","2022","COM","2020","6023","97","6120","2023-01-02"
"43225","2022","COM","2020","51","0","51","2023-01-02"
"43226","2022","COM","2020","105","4","109","2023-01-02"
"43227","2022","COM","2020","816","18","834","2023-01-02"
"43228","2022","COM","2020","90","3","93","2023-01-02"
"43229","2022","COM","2020","610","12","622","2023-01-02"
"43230","2022","COM","2020","1040","18","1058","2023-01-02"
"43231","2022","COM","2020","142","5","147","2023-01-02"
"43232","2022","COM","2020","347","12","359","2023-01-02"
"43233","2022","COM","2020","1084","40","1124","2023-01-02"
"43234","2022","COM","2020","1694","126","1820","2023-01-02"
"43236","2022","COM","2020","1485","20","1505","2023-01-02"
"43237","2022","COM","2020","227","4","231","2023-01-02"
"43238","2022","COM","2020","300","7","307","2023-01-02"
"43239","2022","COM","2020","804","15","819","2023-01-02"
"43240","2022","COM","2020","266","5","271","2023-01-02"
"43241","2022","COM","2020","1274","33","1307","2023-01-02"
"43242","2022","COM","2020","72","2","74","2023-01-02"
"43244","2022","COM","2020","3099","76","3175","2023-01-02"
"43245","2022","COM","2020","218","8","226","2023-01-02"
"43246","2022","COM","2020","457","18","475","2023-01-02"
"43247","2022","COM","2020","68","1","69","2023-01-02"
"43249","2022","COM","2020","527","12","539","2023-01-02"
"43250","2022","COM","2020","42","4","46","2023-01-02"
"43251","2022","COM","2020","3421","122","3543","2023-01-02"
"43252","2022","COM","2020","25","2","27","2023-01-02"
"43253","2022","COM","2020","193","9","202","2023-01-02"
"43254","2022","COM","2020","266","4","270","2023-01-02"
"43256","2022","COM","2020","341","5","346","2023-01-02"
"43257","2022","COM","2020","501","9","510","2023-01-02"
"43258","2022","COM","2020","1810","51","1861","2023-01-02"
"43259","2022","COM","2020","362","12","374","2023-01-02"
"43260","2022","COM","2020","22","0","22","2023-01-02"
"43261","2022","COM","2020","622","11","633","2023-01-02"
"43262","2022","COM","2020","1193","30","1223","2023-01-02"
"43263","2022","COM","2020","68","0","68","2023-01-02"
"43264","2022","COM","2020","285","16","301","2023-01-02"
"43265","2022","COM","2020","1452","47","1499","2023-01-02"
"43267","2022","COM","2020","1450","11","1461","2023-01-02"
"43268","2022","COM","2020","7320","423","7743","2023-01-02"
"44001","2022","COM","2020","2056","40","2096","2023-01-02"
"44002","2022","COM","2020","4057","142","4199","2023-01-02"
"44003","2022","COM","2020","11081","398","11479","2023-01-02"
"44005","2022","COM","2020","7049","109","7158","2023-01-02"
"44006","2022","COM","2020","1875","43","1918","2023-01-02"
"44007","2022","COM","2020","2444","56","2500","2023-01-02"
"44009","2022","COM","2020","9410","249","9659","2023-01-02"
"44010","2022","COM","2020","2822","72","2894","2023-01-02"
"44012","2022","COM","2020","3206","40","3246","2023-01-02"
"44013","2022","COM","2020","3249","41","3290","2023-01-02"
"44014","2022","COM","2020","3927","72","3999","2023-01-02"
"44015","2022","COM","2020","10086","175","10261","2023-01-02"
"44016","2022","COM","2020","1071","18","1089","2023-01-02"
"44018","2022","COM","2020","8102","139","8241","2023-01-02"
"44019","2022","COM","2020","1044","11","1055","2023-01-02"
"44020","2022","COM","2020","20450","298","20748","2023-01-02"
"44021","2022","COM","2020","5013","87","5100","2023-01-02"
"44022","2022","COM","2020","2722","50","2772","2023-01-02"
"44023","2022","COM","2020","3081","45","3126","2023-01-02"
"44024","2022","COM","2020","2862","59","2921","2023-01-02"
"44025","2022","COM","2020","3949","67","4016","2023-01-02"
"44026","2022","COM","2020","20463","500","20963","2023-01-02"
"44027","2022","COM","2020","2480","41","2521","2023-01-02"
"44028","2022","COM","2020","3984","106","4090","2023-01-02"
"44029","2022","COM","2020","7042","120","7162","2023-01-02"
"44030","2022","COM","2020","4339","93","4432","2023-01-02"
"44031","2022","COM","2020","804","16","820","2023-01-02"
"44032","2022","COM","2020","3414","50","3464","2023-01-02"
"44033","2022","COM","2020","3194","43","3237","2023-01-02"
"44035","2022","COM","2020","19981","439","20420","2023-01-02"
"44036","2022","COM","2020","12016","458","12474","2023-01-02"
"44037","2022","COM","2020","3157","186","3343","2023-01-02"
"44038","2022","COM","2020","2965","47","3012","2023-01-02"
"44039","2022","COM","2020","1152","8","1160","2023-01-02"
"44041","2022","COM","2020","5951","90","6041","2023-01-02"
"44043","2022","COM","2020","7507","245","7752","2023-01-02"
"44044","2022","COM","2020","1084","27","1111","2023-01-02"
"44045","2022","COM","2020","3800","46","3846","2023-01-02"
"44046","2022","COM","2020","2658","54","2712","2023-01-02"
"44047","2022","COM","2020","22680","291","22971","2023-01-02"
"44048","2022","COM","2020","2541","51","2592","2023-01-02"
"44049","2022","COM","2020","4114","56","4170","2023-01-02"
"44050","2022","COM","2020","3003","27","3030","2023-01-02"
"44051","2022","COM","2020","3511","428","3939","2023-01-02"
"44052","2022","COM","2020","8109","82","8191","2023-01-02"
"44053","2022","COM","2020","2288","37","2325","2023-01-02"
"44054","2022","COM","2020","3045","71","3116","2023-01-02"
"44055","2022","COM","2020","16160","546","16706","2023-01-02"
"44056","2022","COM","2020","3705","61","3766","2023-01-02"
"44057","2022","COM","2020","2302","60","2362","2023-01-02"
"44058","2022","COM","2020","472","11","483","2023-01-02"
"44061","2022","COM","2020","3228","55","3283","2023-01-02"
"44062","2022","COM","2020","1842","32","1874","2023-01-02"
"44063","2022","COM","2020","3746","88","3834","2023-01-02"
"44064","2022","COM","2020","4950","357","5307","2023-01-02"
"44065","2022","COM","2020","769","21","790","2023-01-02"
"44066","2022","COM","2020","6606","117","6723","2023-01-02"
"44067","2022","COM","2020","5239","83","5322","2023-01-02"
"44068","2022","COM","2020","3378","55","3433","2023-01-02"
"44069","2022","COM","2020","16042","570","16612","2023-01-02"
"44070","2022","COM","2020","4694","113","4807","2023-01-02"
"44071","2022","COM","2020","5954","156","6110","2023-01-02"
"44072","2022","COM","2020","7088","115","7203","2023-01-02"
"44073","2022","COM","2020","6407","116","6523","2023-01-02"
"44074","2022","COM","2020","4087","51","4138","2023-01-02"
"44075","2022","COM","2020","1804","39","1843","2023-01-02"
"44076","2022","COM","2020","1408","19","1427","2023-01-02"
"44077","2022","COM","2020","2632","28","2660","2023-01-02"
"44078","2022","COM","2020","330","3","333","2023-01-02"
"44079","2022","COM","2020","3118","297","3415","2023-01-02"
"44080","2022","COM","2020","771","18","789","2023-01-02"
"44081","2022","COM","2020","4633","109","4742","2023-01-02"
"44082","2022","COM","2020","5371","109","5480","2023-01-02"
"44083","2022","COM","2020","2487","29","2516","2023-01-02"
"44084","2022","COM","2020","8517","137","8654","2023-01-02"
"44085","2022","COM","2020","965","32","997","2023-01-02"
"44086","2022","COM","2020","1056","22","1078","2023-01-02"
"44087","2022","COM","2020","7626","233","7859","2023-01-02"
"44088","2022","COM","2020","3023","43","3066","2023-01-02"
"44089","2022","COM","2020","3564","57","3621","2023-01-02"
"44090","2022","COM","2020","1606","22","1628","2023-01-02"
"44091","2022","COM","2020","1524","31","1555","2023-01-02"
"44092","2022","COM","2020","684","10","694","2023-01-02"
"44094","2022","COM","2020","3259","65","3324","2023-01-02"
"44095","2022","COM","2020","1548","25","1573","2023-01-02"
"44096","2022","COM","2020","4726","97","4823","2023-01-02"
"44097","2022","COM","2020","2088","46","2134","2023-01-02"
"44098","2022","COM","2020","5432","70","5502","2023-01-02"
"44099","2022","COM","2020","1967","60","2027","2023-01-02"
"44100","2022","COM","2020","2316","61","2377","2023-01-02"
"44101","2022","COM","2020","6372","143","6515","2023-01-02"
"44102","2022","COM","2020","3238","54","3292","2023-01-02"
"44103","2022","COM","2020","7216","95","7311","2023-01-02"
"44104","2022","COM","2020","833","11","844","2023-01-02"
"44105","2022","COM","2020","365","7","372","2023-01-02"
"44106","2022","COM","2020","1805","22","1827","2023-01-02"
"44107","2022","COM","2020","1942","35","1977","2023-01-02"
"44108","2022","COM","2020","2874","54","2928","2023-01-02"
"44109","2022","COM","2020","320732","5125","325857","2023-01-02"
"44110","2022","COM","2020","9198","198","9396","2023-01-02"
"44111","2022","COM","2020","2285","40","2325","2023-01-02"
"44112","2022","COM","2020","586","11","597","2023-01-02"
"44113","2022","COM","2020","4216","89","4305","2023-01-02"
"44114","2022","COM","2020","27438","698","28136","2023-01-02"
"44115","2022","COM","2020","3936","67","4003","2023-01-02"
"44116","2022","COM","2020","3008","111","3119","2023-01-02"
"44117","2022","COM","2020","3305","48","3353","2023-01-02"
"44118","2022","COM","2020","1424","26","1450","2023-01-02"
"44119","2022","COM","2020","2004","32","2036","2023-01-02"
"44120","2022","COM","2020","5251","218","5469","2023-01-02"
"44121","2022","COM","2020","427","3","430","2023-01-02"
"44122","2022","COM","2020","3818","55","3873","2023-01-02"
"44123","2022","COM","2020","997","14","1011","2023-01-02"
"44124","2022","COM","2020","751","15","766","2023-01-02"
"44125","2022","COM","2020","2368","50","2418","2023-01-02"
"44126","2022","COM","2020","4448","87","4535","2023-01-02"
"44127","2022","COM","2020","2780","35","2815","2023-01-02"
"44128","2022","COM","2020","5265","105","5370","2023-01-02"
"44129","2022","COM","2020","11030","276","11306","2023-01-02"
"44130","2022","COM","2020","6690","85","6775","2023-01-02"
"44131","2022","COM","2020","16886","454","17340","2023-01-02"
"44132","2022","COM","2020","11828","331","12159","2023-01-02"
"44133","2022","COM","2020","2981","54","3035","2023-01-02"
"44134","2022","COM","2020","1085","22","1107","2023-01-02"
"44135","2022","COM","2020","4024","92","4116","2023-01-02"
"44136","2022","COM","2020","1226","28","1254","2023-01-02"
"44137","2022","COM","2020","3476","64","3540","2023-01-02"
"44138","2022","COM","2020","1148","19","1167","2023-01-02"
"44139","2022","COM","2020","1435","21","1456","2023-01-02"
"44140","2022","COM","2020","1520","26","1546","2023-01-02"
"44141","2022","COM","2020","1286","13","1299","2023-01-02"
"44142","2022","COM","2020","1949","37","1986","2023-01-02"
"44143","2022","COM","2020","42993","763","43756","2023-01-02"
"44144","2022","COM","2020","2358","58","2416","2023-01-02"
"44145","2022","COM","2020","3134","47","3181","2023-01-02"
"44146","2022","COM","2020","2156","40","2196","2023-01-02"
"44148","2022","COM","2020","705","8","713","2023-01-02"
"44149","2022","COM","2020","3989","48","4037","2023-01-02"
"44150","2022","COM","2020","3973","61","4034","2023-01-02"
"44151","2022","COM","2020","6813","174","6987","2023-01-02"
"44152","2022","COM","2020","2964","53","3017","2023-01-02"
"44153","2022","COM","2020","1741","50","1791","2023-01-02"
"44154","2022","COM","2020","14473","336","14809","2023-01-02"
"44155","2022","COM","2020","3428","75","3503","2023-01-02"
"44156","2022","COM","2020","3074","39","3113","2023-01-02"
"44157","2022","COM","2020","1724","21","1745","2023-01-02"
"44158","2022","COM","2020","7578","180","7758","2023-01-02"
"44159","2022","COM","2020","1236","24","1260","2023-01-02"
"44161","2022","COM","2020","3761","69","3830","2023-01-02"
"44162","2022","COM","2020","49067","734","49801","2023-01-02"
"44163","2022","COM","2020","4807","106","4913","2023-01-02"
"44164","2022","COM","2020","2336","46","2382","2023-01-02"
"44165","2022","COM","2020","2325","47","2372","2023-01-02"
"44166","2022","COM","2020","5970","115","6085","2023-01-02"
"44168","2022","COM","2020","4109","63","4172","2023-01-02"
"44169","2022","COM","2020","7505","109","7614","2023-01-02"
"44170","2022","COM","2020","959","20","979","2023-01-02"
"44171","2022","COM","2020","1999","33","2032","2023-01-02"
"44172","2022","COM","2020","15417","263","15680","2023-01-02"
"44173","2022","COM","2020","2140","45","2185","2023-01-02"
"44174","2022","COM","2020","2278","39","2317","2023-01-02"
"44175","2022","COM","2020","4962","95","5057","2023-01-02"
"44176","2022","COM","2020","3206","53","3259","2023-01-02"
"44178","2022","COM","2020","2600","44","2644","2023-01-02"
"44179","2022","COM","2020","5236","84","5320","2023-01-02"
"44180","2022","COM","2020","6485","122","6607","2023-01-02"
"44182","2022","COM","2020","5297","88","5385","2023-01-02"
"44183","2022","COM","2020","2805","62","2867","2023-01-02"
"44184","2022","COM","2020","71887","1756","73643","2023-01-02"
"44185","2022","COM","2020","3280","66","3346","2023-01-02"
"44186","2022","COM","2020","7111","135","7246","2023-01-02"
"44187","2022","COM","2020","4594","148","4742","2023-01-02"
"44188","2022","COM","2020","9213","196","9409","2023-01-02"
"44189","2022","COM","2020","2408","34","2442","2023-01-02"
"44190","2022","COM","2020","27958","681","28639","2023-01-02"
"44192","2022","COM","2020","2730","45","2775","2023-01-02"
"44193","2022","COM","2020","1531","22","1553","2023-01-02"
"44194","2022","COM","2020","8473","166","8639","2023-01-02"
"44195","2022","COM","2020","9283","193","9476","2023-01-02"
"44196","2022","COM","2020","1653","24","1677","2023-01-02"
"44197","2022","COM","2020","1651","34","1685","2023-01-02"
"44198","2022","COM","2020","8900","110","9010","2023-01-02"
"44199","2022","COM","2020","1996","52","2048","2023-01-02"
"44200","2022","COM","2020","339","7","346","2023-01-02"
"44201","2022","COM","2020","7325","203","7528","2023-01-02"
"44202","2022","COM","2020","1808","26","1834","2023-01-02"
"44203","2022","COM","2020","2032","19","2051","2023-01-02"
"44204","2022","COM","2020","10704","180","10884","2023-01-02"
"44205","2022","COM","2020","2535","38","2573","2023-01-02"
"44206","2022","COM","2020","1890","29","1919","2023-01-02"
"44207","2022","COM","2020","1102","10","1112","2023-01-02"
"44208","2022","COM","2020","941","9","950","2023-01-02"
"44209","2022","COM","2020","10054","254","10308","2023-01-02"
"44210","2022","COM","2020","8101","80","8181","2023-01-02"
"44211","2022","COM","2020","4889","93","4982","2023-01-02"
"44212","2022","COM","2020","9412","219","9631","2023-01-02"
"44213","2022","COM","2020","7533","125","7658","2023-01-02"
"44214","2022","COM","2020","2051","28","2079","2023-01-02"
"44215","2022","COM","2020","25879","570","26449","2023-01-02"
"44216","2022","COM","2020","4040","74","4114","2023-01-02"
"44217","2022","COM","2020","6328","93","6421","2023-01-02"
"44218","2022","COM","2020","684","15","699","2023-01-02"
"44220","2022","COM","2020","1632","21","1653","2023-01-02"
"44221","2022","COM","2020","1536","19","1555","2023-01-02"
"44222","2022","COM","2020","1241","20","1261","2023-01-02"
"44223","2022","COM","2020","3688","48","3736","2023-01-02"
"44224","2022","COM","2020","1748","21","1769","2023-01-02"
"45001","2022","COM","2020","197","5","202","2023-01-02"
"45002","2022","COM","2020","376","5","381","2023-01-02"
"45004","2022","COM","2020","13279","579","13858","2023-01-02"
"45005","2022","COM","2020","262","6","268","2023-01-02"
"45006","2022","COM","2020","1128","29","1157","2023-01-02"
"45008","2022","COM","2020","1969","29","1998","2023-01-02"
"45009","2022","COM","2020","1143","30","1173","2023-01-02"
"45010","2022","COM","2020","1075","38","1113","2023-01-02"
"45011","2022","COM","2020","208","3","211","2023-01-02"
"45012","2022","COM","2020","181","3","184","2023-01-02"
"45013","2022","COM","2020","225","8","233","2023-01-02"
"45014","2022","COM","2020","499","11","510","2023-01-02"
"45015","2022","COM","2020","710","13","723","2023-01-02"
"45016","2022","COM","2020","931","21","952","2023-01-02"
"45017","2022","COM","2020","339","3","342","2023-01-02"
"45018","2022","COM","2020","965","18","983","2023-01-02"
"45019","2022","COM","2020","651","31","682","2023-01-02"
"45020","2022","COM","2020","979","18","997","2023-01-02"
"45021","2022","COM","2020","309","6","315","2023-01-02"
"45022","2022","COM","2020","444","6","450","2023-01-02"
"45023","2022","COM","2020","111","2","113","2023-01-02"
"45024","2022","COM","2020","2045","47","2092","2023-01-02"
"45025","2022","COM","2020","1526","22","1548","2023-01-02"
"45026","2022","COM","2020","980","15","995","2023-01-02"
"45027","2022","COM","2020","390","8","398","2023-01-02"
"45028","2022","COM","2020","7384","187","7571","2023-01-02"
"45029","2022","COM","2020","1779","23","1802","2023-01-02"
"45030","2022","COM","2020","2006","128","2134","2023-01-02"
"45031","2022","COM","2020","1446","88","1534","2023-01-02"
"45032","2022","COM","2020","316","8","324","2023-01-02"
"45033","2022","COM","2020","368","20","388","2023-01-02"
"45034","2022","COM","2020","2105","49","2154","2023-01-02"
"45035","2022","COM","2020","1125","24","1149","2023-01-02"
"45036","2022","COM","2020","848","29","877","2023-01-02"
"45037","2022","COM","2020","508","10","518","2023-01-02"
"45038","2022","COM","2020","416","13","429","2023-01-02"
"45039","2022","COM","2020","706","19","725","2023-01-02"
"45040","2022","COM","2020","1861","24","1885","2023-01-02"
"45041","2022","COM","2020","108","3","111","2023-01-02"
"45042","2022","COM","2020","1895","40","1935","2023-01-02"
"45043","2022","COM","2020","1013","24","1037","2023-01-02"
"45044","2022","COM","2020","162","7","169","2023-01-02"
"45045","2022","COM","2020","311","12","323","2023-01-02"
"45046","2022","COM","2020","1057","17","1074","2023-01-02"
"45047","2022","COM","2020","414","13","427","2023-01-02"
"45049","2022","COM","2020","1216","31","1247","2023-01-02"
"45050","2022","COM","2020","1326","38","1364","2023-01-02"
"45051","2022","COM","2020","1740","34","1774","2023-01-02"
"45052","2022","COM","2020","99","0","99","2023-01-02"
"45053","2022","COM","2020","5212","95","5307","2023-01-02"
"45054","2022","COM","2020","540","8","548","2023-01-02"
"45055","2022","COM","2020","556","10","566","2023-01-02"
"45056","2022","COM","2020","319","5","324","2023-01-02"
"45058","2022","COM","2020","178","7","185","2023-01-02"
"45059","2022","COM","2020","191","1","192","2023-01-02"
"45060","2022","COM","2020","779","19","798","2023-01-02"
"45061","2022","COM","2020","2400","58","2458","2023-01-02"
"45062","2022","COM","2020","1501","24","1525","2023-01-02"
"45063","2022","COM","2020","924","18","942","2023-01-02"
"45064","2022","COM","2020","442","6","448","2023-01-02"
"45065","2022","COM","2020","224","3","227","2023-01-02"
"45066","2022","COM","2020","677","10","687","2023-01-02"
"45067","2022","COM","2020","3987","109","4096","2023-01-02"
"45068","2022","COM","2020","12743","236","12979","2023-01-02"
"45069","2022","COM","2020","954","23","977","2023-01-02"
"45070","2022","COM","2020","58","0","58","2023-01-02"
"45072","2022","COM","2020","1652","25","1677","2023-01-02"
"45073","2022","COM","2020","494","6","500","2023-01-02"
"45074","2022","COM","2020","111","2","113","2023-01-02"
"45075","2022","COM","2020","10095","211","10306","2023-01-02"
"45076","2022","COM","2020","228","7","235","2023-01-02"
"45077","2022","COM","2020","622","6","628","2023-01-02"
"45078","2022","COM","2020","252","2","254","2023-01-02"
"45079","2022","COM","2020","157","0","157","2023-01-02"
"45080","2022","COM","2020","341","14","355","2023-01-02"
"45081","2022","COM","2020","612","16","628","2023-01-02"
"45082","2022","COM","2020","8382","120","8502","2023-01-02"
"45083","2022","COM","2020","2106","33","2139","2023-01-02"
"45084","2022","COM","2020","436","9","445","2023-01-02"
"45085","2022","COM","2020","1869","25","1894","2023-01-02"
"45086","2022","COM","2020","277","4","281","2023-01-02"
"45087","2022","COM","2020","3122","52","3174","2023-01-02"
"45088","2022","COM","2020","287","10","297","2023-01-02"
"45089","2022","COM","2020","8699","176","8875","2023-01-02"
"45091","2022","COM","2020","317","13","330","2023-01-02"
"45092","2022","COM","2020","1465","36","1501","2023-01-02"
"45093","2022","COM","2020","2634","37","2671","2023-01-02"
"45094","2022","COM","2020","225","2","227","2023-01-02"
"45095","2022","COM","2020","2096","43","2139","2023-01-02"
"45096","2022","COM","2020","529","7","536","2023-01-02"
"45097","2022","COM","2020","1217","13","1230","2023-01-02"
"45098","2022","COM","2020","3466","69","3535","2023-01-02"
"45099","2022","COM","2020","506","9","515","2023-01-02"
"45100","2022","COM","2020","500","20","520","2023-01-02"
"45101","2022","COM","2020","274","6","280","2023-01-02"
"45102","2022","COM","2020","355","10","365","2023-01-02"
"45103","2022","COM","2020","1556","18","1574","2023-01-02"
"45104","2022","COM","2020","2822","60","2882","2023-01-02"
"45105","2022","COM","2020","77","2","79","2023-01-02"
"45107","2022","COM","2020","315","0","315","2023-01-02"
"45108","2022","COM","2020","2293","34","2327","2023-01-02"
"45109","2022","COM","2020","544","11","555","2023-01-02"
"45110","2022","COM","2020","313","8","321","2023-01-02"
"45111","2022","COM","2020","452","4","456","2023-01-02"
"45112","2022","COM","2020","342","11","353","2023-01-02"
"45113","2022","COM","2020","262","5","267","2023-01-02"
"45114","2022","COM","2020","229","11","240","2023-01-02"
"45115","2022","COM","2020","3848","66","3914","2023-01-02"
"45116","2022","COM","2020","945","26","971","2023-01-02"
"45118","2022","COM","2020","331","4","335","2023-01-02"
"45119","2022","COM","2020","2404","53","2457","2023-01-02"
"45120","2022","COM","2020","171","2","173","2023-01-02"
"45121","2022","COM","2020","472","9","481","2023-01-02"
"45122","2022","COM","2020","1424","37","1461","2023-01-02"
"45123","2022","COM","2020","1875","34","1909","2023-01-02"
"45124","2022","COM","2020","175","3","178","2023-01-02"
"45125","2022","COM","2020","111","2","113","2023-01-02"
"45126","2022","COM","2020","2854","63","2917","2023-01-02"
"45127","2022","COM","2020","3272","36","3308","2023-01-02"
"45129","2022","COM","2020","1346","27","1373","2023-01-02"
"45130","2022","COM","2020","1407","27","1434","2023-01-02"
"45131","2022","COM","2020","386","11","397","2023-01-02"
"45132","2022","COM","2020","354","4","358","2023-01-02"
"45133","2022","COM","2020","563","17","580","2023-01-02"
"45134","2022","COM","2020","1419","29","1448","2023-01-02"
"45135","2022","COM","2020","305","10","315","2023-01-02"
"45136","2022","COM","2020","545","8","553","2023-01-02"
"45137","2022","COM","2020","726","17","743","2023-01-02"
"45138","2022","COM","2020","51","0","51","2023-01-02"
"45139","2022","COM","2020","494","17","511","2023-01-02"
"45141","2022","COM","2020","156","1","157","2023-01-02"
"45142","2022","COM","2020","3792","68","3860","2023-01-02"
"45143","2022","COM","2020","32","1","33","2023-01-02"
"45144","2022","COM","2020","1139","87","1226","2023-01-02"
"45145","2022","COM","2020","3712","79","3791","2023-01-02"
"45146","2022","COM","2020","7371","159","7530","2023-01-02"
"45147","2022","COM","2020","21104","260","21364","2023-01-02"
"45148","2022","COM","2020","1710","43","1753","2023-01-02"
"45149","2022","COM","2020","270","3","273","2023-01-02"
"45150","2022","COM","2020","183","4","187","2023-01-02"
"45151","2022","COM","2020","250","8","258","2023-01-02"
"45152","2022","COM","2020","213","5","218","2023-01-02"
"45153","2022","COM","2020","727","24","751","2023-01-02"
"45154","2022","COM","2020","2043","34","2077","2023-01-02"
"45155","2022","COM","2020","13305","411","13716","2023-01-02"
"45156","2022","COM","2020","595","14","609","2023-01-02"
"45157","2022","COM","2020","413","6","419","2023-01-02"
"45158","2022","COM","2020","318","10","328","2023-01-02"
"45159","2022","COM","2020","188","7","195","2023-01-02"
"45160","2022","COM","2020","709","8","717","2023-01-02"
