STATUT,INSEE_COM,NOM_COM,INSEE_ARR,NOM_DEP,INSEE_DEP,NOM_REG,INSEE_REG,CODE_EPCI,NOM_COM_M,Prixm2
Commune simple,"57430",Mainvillers,"3",MOSELLE,"57",GRAND EST,"44","245700133",MAINVILLERS,
Commune simple,"57178",Diffembach-lès-Hellimer,"3",MOSELLE,"57",GRAND EST,"44","200067502",DIFFEMBACH-LES-HELLIMER,
Commune simple,"57398",Leyviller,"3",MOSELLE,"57",GRAND EST,"44","200067502",LEYVILLER,
Commune simple,"57444",Marange-Zondrange,"3",MOSELLE,"57",GRAND EST,"44","245700133",MARANGE-ZONDRANGE,
Commune simple,"57112",Brouck,"3",MOSELLE,"57",GRAND EST,"44","200067650",BROUCK,
Commune simple,"57719",Villers-sur-Nied,"5",MOSELLE,"57",GRAND EST,"44","245701206",VILLERS-SUR-NIED,
Commune simple,"57563",Raville,"9",MOSELLE,"57",GRAND EST,"44","200067957",RAVILLE,
Commune simple,"57138",Chenois,"5",MOSELLE,"57",GRAND EST,"44","245701206",CHENOIS,
Commune simple,"57262",Grostenquin,"3",MOSELLE,"57",GRAND EST,"44","200067502",GROSTENQUIN,
Commune simple,"54023",Arracourt,"2",MEURTHE-ET-MOSELLE,"54",GRAND EST,"44","245400759",ARRACOURT,"720"
Commune simple,"57132",Château-Salins,"5",MOSELLE,"57",GRAND EST,"44","245701206",CHATEAU-SALINS,
Commune simple,"57278",Guinzeling,"5",MOSELLE,"57",GRAND EST,"44","245701206",GUINZELING,
Commune simple,"57336",L'Hôpital,"3",MOSELLE,"57",GRAND EST,"44","200067502",L'HOPITAL,
Commune simple,"57664",Tarquimpol,"5",MOSELLE,"57",GRAND EST,"44","245701206",TARQUIMPOL,
Commune simple,"57625",Salonnes,"5",MOSELLE,"57",GRAND EST,"44","245701206",SALONNES,
Commune simple,"57054",Baudrecourt,"5",MOSELLE,"57",GRAND EST,"44","245701206",BAUDRECOURT,
Commune simple,"57159",Créhange,"3",MOSELLE,"57",GRAND EST,"44","245700133",CREHANGE,
Commune simple,"57048",Bannay,"3",MOSELLE,"57",GRAND EST,"44","200067650",BANNAY,
Commune simple,"57090",Blanche-Église,"5",MOSELLE,"57",GRAND EST,"44","245701206",BLANCHE-EGLISE,
Commune simple,"57428",Macheren,"3",MOSELLE,"57",GRAND EST,"44","200067502",MACHEREN,
Commune simple,"57687",Vallerange,"3",MOSELLE,"57",GRAND EST,"44","200067502",VALLERANGE,
Commune simple,"57357",Kappelkinger,"6",MOSELLE,"57",GRAND EST,"44","200070746",KAPPELKINGER,
Commune simple,"57434",Maizières-lès-Vic,"5",MOSELLE,"57",GRAND EST,"44","245701206",MAIZIERES-LES-VIC,
Commune simple,"57488",Moussey,"5",MOSELLE,"57",GRAND EST,"44","200068146",MOUSSEY,
Commune simple,"57052",Barst,"3",MOSELLE,"57",GRAND EST,"44","245700398",BARST,
Commune simple,"57082",Biding,"3",MOSELLE,"57",GRAND EST,"44","200067502",BIDING,
Commune simple,"57098",Bourgaltroff,"5",MOSELLE,"57",GRAND EST,"44","245701206",BOURGALTROFF,
Commune simple,"57344",Imling,"5",MOSELLE,"57",GRAND EST,"44","200068146",IMLING,
Commune simple,"57311",Hellimer,"3",MOSELLE,"57",GRAND EST,"44","200067502",HELLIMER,
Commune simple,"57060",Bénestroff,"5",MOSELLE,"57",GRAND EST,"44","245701206",BENESTROFF,
Commune simple,"57404",Lindre-Basse,"5",MOSELLE,"57",GRAND EST,"44","245701206",LINDRE-BASSE,
Commune simple,"57174",Destry,"3",MOSELLE,"57",GRAND EST,"44","200067502",DESTRY,
Commune simple,"57044",Azoudange,"5",MOSELLE,"57",GRAND EST,"44","200068146",AZOUDANGE,
Commune simple,"57501",Neufvillage,"5",MOSELLE,"57",GRAND EST,"44","245701206",NEUFVILLAGE,
Commune simple,"57478",Montdidier,"5",MOSELLE,"57",GRAND EST,"44","245701206",MONTDIDIER,
Commune simple,"57379",Landroff,"3",MOSELLE,"57",GRAND EST,"44","200067502",LANDROFF,
Commune simple,"57105",Boustroff,"3",MOSELLE,"57",GRAND EST,"44","200067502",BOUSTROFF,
Commune simple,"57524",Ommeray,"5",MOSELLE,"57",GRAND EST,"44","245701206",OMMERAY,
Commune simple,"57397",Ley,"5",MOSELLE,"57",GRAND EST,"44","245701206",LEY,
Commune simple,"57362",Kerprich-aux-Bois,"5",MOSELLE,"57",GRAND EST,"44","200068146",KERPRICH-AUX-BOIS,
Commune simple,"57313",Hémilly,"3",MOSELLE,"57",GRAND EST,"44","245700133",HEMILLY,
Commune simple,"57085",Bionville-sur-Nied,"3",MOSELLE,"57",GRAND EST,"44","200067650",BIONVILLE-SUR-NIED,
Commune simple,"57312",Helstroff,"3",MOSELLE,"57",GRAND EST,"44","200067650",HELSTROFF,
Commune simple,"57097",Boulay-Moselle,"3",MOSELLE,"57",GRAND EST,"44","200067650",BOULAY-MOSELLE,
Commune simple,"57712",Vic-sur-Seille,"5",MOSELLE,"57",GRAND EST,"44","245701206",VIC-SUR-SEILLE,
Commune simple,"57490",Moyenvic,"5",MOSELLE,"57",GRAND EST,"44","245701206",MOYENVIC,
Commune simple,"57485",Morville-lès-Vic,"5",MOSELLE,"57",GRAND EST,"44","245701206",MORVILLE-LES-VIC,
Commune simple,"57539",Pévange,"5",MOSELLE,"57",GRAND EST,"44","245701206",PEVANGE,
Commune simple,"54139",Courbesseaux,"2",MEURTHE-ET-MOSELLE,"54",GRAND EST,"44","245400759",COURBESSEAUX,"1808"
Commune simple,"54026",Athienville,"2",MEURTHE-ET-MOSELLE,"54",GRAND EST,"44","245400759",ATHIENVILLE,"1197"
Commune simple,"54541",Valhey,"2",MEURTHE-ET-MOSELLE,"54",GRAND EST,"44","245400759",VALHEY,"675"
Commune simple,"57451",Marthille,"5",MOSELLE,"57",GRAND EST,"44","245701206",MARTHILLE,
Commune simple,"57063",Bérig-Vintrange,"3",MOSELLE,"57",GRAND EST,"44","200067502",BERIG-VINTRANGE,
Commune simple,"57347",Insviller,"5",MOSELLE,"57",GRAND EST,"44","245701206",INSVILLER,
Commune simple,"57304",Haut-Clocher,"5",MOSELLE,"57",GRAND EST,"44","200068146",HAUT-CLOCHER,
Commune simple,"57272",Guermange,"5",MOSELLE,"57",GRAND EST,"44","200068146",GUERMANGE,
Commune simple,"57289",Hambach,"6",MOSELLE,"57",GRAND EST,"44","200070746",HAMBACH,
Commune simple,"67183",Harskirchen,"4",BAS-RHIN,"67",GRAND EST,"44","200067841",HARSKIRCHEN,
Commune simple,"57176",Diebling,"3",MOSELLE,"57",GRAND EST,"44","245700372",DIEBLING,
Commune simple,"57086",Belles-Forêts,"5",MOSELLE,"57",GRAND EST,"44","200068146",BELLES-FORETS,
Commune simple,"57253",Gondrexange,"5",MOSELLE,"57",GRAND EST,"44","200068146",GONDREXANGE,
Commune simple,"57424",Lucy,"5",MOSELLE,"57",GRAND EST,"44","245701206",LUCY,
Commune simple,"54502",Serres,"2",MEURTHE-ET-MOSELLE,"54",GRAND EST,"44","245400759",SERRES,"867"
Commune simple,"54262",Hoéville,"2",MEURTHE-ET-MOSELLE,"54",GRAND EST,"44","245400759",HOEVILLE,"2455"
Commune simple,"57264",Guebenhouse,"6",MOSELLE,"57",GRAND EST,"44","200070746",GUEBENHOUSE,
Commune simple,"57506",Niederstinzel,"5",MOSELLE,"57",GRAND EST,"44","200068146",NIEDERSTINZEL,
Commune simple,"57248",Givrycourt,"5",MOSELLE,"57",GRAND EST,"44","245701206",GIVRYCOURT,
Commune simple,"57255",Gosselming,"5",MOSELLE,"57",GRAND EST,"44","200068146",GOSSELMING,
Commune simple,"57210",Fénétrange,"5",MOSELLE,"57",GRAND EST,"44","200068146",FENETRANGE,
Commune simple,"57320",Hertzing,"5",MOSELLE,"57",GRAND EST,"44","200068146",HERTZING,
Commune simple,"57050",Barchain,"5",MOSELLE,"57",GRAND EST,"44","200068146",BARCHAIN,
Commune simple,"57332",Hombourg-Haut,"3",MOSELLE,"57",GRAND EST,"44","245700398",HOMBOURG-HAUT,
Commune simple,"57308",Hazembourg,"6",MOSELLE,"57",GRAND EST,"44","200070746",HAZEMBOURG,
Commune simple,"57337",Hoste,"3",MOSELLE,"57",GRAND EST,"44","245700398",HOSTE,
Commune simple,"67456",Schopperten,"4",BAS-RHIN,"67",GRAND EST,"44","200067841",SCHOPPERTEN,
Commune simple,"57752",Woustviller,"6",MOSELLE,"57",GRAND EST,"44","200070746",WOUSTVILLER,
Commune simple,"57056",Bébing,"5",MOSELLE,"57",GRAND EST,"44","200068146",BEBING,
Commune simple,"57180",Dolving,"5",MOSELLE,"57",GRAND EST,"44","200068146",DOLVING,
Commune simple,"57325",Hilsprich,"6",MOSELLE,"57",GRAND EST,"44","200070746",HILSPRICH,
Commune simple,"57606",Saint-Avold,"3",MOSELLE,"57",GRAND EST,"44","200067502",SAINT-AVOLD,
Commune simple,"57536",Petit-Tenquin,"3",MOSELLE,"57",GRAND EST,"44","200067502",PETIT-TENQUIN,
Commune simple,"57473",Moncourt,"5",MOSELLE,"57",GRAND EST,"44","245701206",MONCOURT,
Commune simple,"57399",Lezey,"5",MOSELLE,"57",GRAND EST,"44","245701206",LEZEY,
Commune simple,"57353",Juvelize,"5",MOSELLE,"57",GRAND EST,"44","245701206",JUVELIZE,
Commune simple,"57686",Vahl-lès-Faulquemont,"3",MOSELLE,"57",GRAND EST,"44","245700133",VAHL-LES-FAULQUEMONT,
Commune simple,"57265",Guébestroff,"5",MOSELLE,"57",GRAND EST,"44","245701206",GUEBESTROFF,
Commune simple,"57270",Val-de-Bride,"5",MOSELLE,"57",GRAND EST,"44","245701206",VAL-DE-BRIDE,
Commune simple,"57580",Riche,"5",MOSELLE,"57",GRAND EST,"44","245701206",RICHE,
Commune simple,"57027",Arraincourt,"3",MOSELLE,"57",GRAND EST,"44","245700133",ARRAINCOURT,
Commune simple,"57692",Vannecourt,"5",MOSELLE,"57",GRAND EST,"44","245701206",VANNECOURT,
Commune simple,"57684",Vahl-Ebersing,"3",MOSELLE,"57",GRAND EST,"44","200067502",VAHL-EBERSING,
Commune simple,"57275",Guessling-Hémering,"3",MOSELLE,"57",GRAND EST,"44","200067502",GUESSLING-HEMERING,
Commune simple,"57409",Lixing-lès-Saint-Avold,"3",MOSELLE,"57",GRAND EST,"44","200067502",LIXING-LES-SAINT-AVOLD,
Commune simple,"57495",Narbéfontaine,"3",MOSELLE,"57",GRAND EST,"44","200067650",NARBEFONTAINE,
Commune simple,"57668",Teting-sur-Nied,"3",MOSELLE,"57",GRAND EST,"44","245700133",TETING-SUR-NIED,
Commune simple,"57549",Pontpierre,"3",MOSELLE,"57",GRAND EST,"44","245700133",PONTPIERRE,
Commune simple,"57224",Folschviller,"3",MOSELLE,"57",GRAND EST,"44","200067502",FOLSCHVILLER,
Commune simple,"57690",Valmont,"3",MOSELLE,"57",GRAND EST,"44","200067502",VALMONT,
Commune simple,"57679",Tritteling-Redlach,"3",MOSELLE,"57",GRAND EST,"44","245700133",TRITTELING-REDLACH,
Commune simple,"57386",Laudrefang,"3",MOSELLE,"57",GRAND EST,"44","245700133",LAUDREFANG,
Commune simple,"54601",Xures,"2",MEURTHE-ET-MOSELLE,"54",GRAND EST,"44","245400759",XURES,"698"
Commune simple,"57662",Suisse,"3",MOSELLE,"57",GRAND EST,"44","200067502",SUISSE,
Commune simple,"57237",Frémestroff,"3",MOSELLE,"57",GRAND EST,"44","200067502",FREMESTROFF,
Commune simple,"57053",Bassing,"5",MOSELLE,"57",GRAND EST,"44","245701206",BASSING,
Commune simple,"57051",Baronville,"3",MOSELLE,"57",GRAND EST,"44","200067502",BARONVILLE,
Commune simple,"57560",Racrange,"3",MOSELLE,"57",GRAND EST,"44","200067502",RACRANGE,
Commune simple,"57759",Zarbeling,"5",MOSELLE,"57",GRAND EST,"44","245701206",ZARBELING,
Commune simple,"57177",Dieuze,"5",MOSELLE,"57",GRAND EST,"44","245701206",DIEUZE,
Commune simple,"57723",Virming,"5",MOSELLE,"57",GRAND EST,"44","245701206",VIRMING,
Commune simple,"57189",Eincheville,"3",MOSELLE,"57",GRAND EST,"44","200067502",EINCHEVILLE,
Commune simple,"57065",Bermering,"5",MOSELLE,"57",GRAND EST,"44","245701206",BERMERING,
Commune simple,"57004",Achain,"5",MOSELLE,"57",GRAND EST,"44","245701206",ACHAIN,
Commune simple,"57232",Francaltroff,"5",MOSELLE,"57",GRAND EST,"44","245701206",FRANCALTROFF,
Commune simple,"57519",Obervisse,"3",MOSELLE,"57",GRAND EST,"44","200067650",OBERVISSE,
Commune simple,"57453",Maxstadt,"3",MOSELLE,"57",GRAND EST,"44","200067502",MAXSTADT,
Commune simple,"57373",Lachambre,"3",MOSELLE,"57",GRAND EST,"44","200067502",LACHAMBRE,
Commune simple,"57099",Bourdonnay,"5",MOSELLE,"57",GRAND EST,"44","245701206",BOURDONNAY,
Commune simple,"57706",Vergaville,"5",MOSELLE,"57",GRAND EST,"44","245701206",VERGAVILLE,
Commune simple,"57015",Altviller,"3",MOSELLE,"57",GRAND EST,"44","200067502",ALTVILLER,
Commune simple,"57753",Wuisse,"5",MOSELLE,"57",GRAND EST,"44","245701206",WUISSE,
Commune simple,"57401",Lidrezing,"5",MOSELLE,"57",GRAND EST,"44","245701206",LIDREZING,
Commune simple,"02294",Étouvelles,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200043495",ETOUVELLES,"1581"
Commune simple,"02621",Presles-et-Thierny,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200043495",PRESLES-ET-THIERNY,"1311"
Commune simple,"02052",Bassoles-Aulers,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071769",BASSOLES-AULERS,"962"
Commune simple,"02173",Chauny,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071785",CHAUNY,"1132"
Commune simple,"02499",Montbavin,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071769",MONTBAVIN,
Commune simple,"02249",Cuiry-Housse,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200519",CUIRY-HOUSSE,"1162"
Commune simple,"02585",Parcy-et-Tigny,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200519",PARCY-ET-TIGNY,"805"
Commune simple,"02372",Hartennes-et-Taux,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200519",HARTENNES-ET-TAUX,"1183"
Commune simple,"02272",Droizy,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200519",DROIZY,
Commune simple,"02735",Tannières,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",TANNIERES,
Commune simple,"02536",Nampteuil-sous-Muret,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200519",NAMPTEUIL-SOUS-MURET,
Commune simple,"02154",Chacrise,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200519",CHACRISE,"1451"
Commune simple,"02447",Maast-et-Violaine,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200519",MAAST-ET-VIOLAINE,
Commune simple,"02606",Le Plessier-Huleu,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200519",LE PLESSIER-HULEU,"1244"
Commune simple,"02393",Jouaignes,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",JOUAIGNES,
Commune simple,"02421",Lesges,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",LESGES,
Commune simple,"02520",Mont-Notre-Dame,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",MONT-NOTRE-DAME,"1080"
Commune simple,"02665",Grand-Rozoy,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200519",GRAND-ROZOY,"675"
Commune simple,"02427",Lhuys,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",LHUYS,"1222"
Commune simple,"02633",Quincy-sous-le-Mont,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",QUINCY-SOUS-LE-MONT,"729"
Commune simple,"02233",Cramaille,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200519",CRAMAILLE,"846"
Commune simple,"02579",Oulchy-la-Ville,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200519",OULCHY-LA-VILLE,"1299"
Commune simple,"02804",Villemontoire,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200519",VILLEMONTOIRE,"2549"
Commune simple,"02812",Villers-Hélon,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",VILLERS-HELON,"1614"
Commune simple,"02129",Bruys,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",BRUYS,
Commune simple,"02580",Oulchy-le-Château,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200519",OULCHY-LE-CHATEAU,"1361"
Commune simple,"02022",Arcy-Sainte-Restitue,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200519",ARCY-SAINTE-RESTITUE,"1116"
Commune simple,"02412",Launoy,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200519",LAUNOY,
Commune simple,"02533",Muret-et-Crouttes,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200519",MURET-ET-CROUTTES,
Commune simple,"02082",Beugneux,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200519",BEUGNEUX,"1166"
Commune simple,"02799",Vierzy,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200519",VIERZY,"1026"
Commune simple,"02077",Berzy-le-Sec,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200477",BERZY-LE-SEC,"1204"
Commune simple,"02090",Billy-sur-Ourcq,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200519",BILLY-SUR-OURCQ,"762"
Commune simple,"02693",Saint-Rémy-Blanzy,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200519",SAINT-REMY-BLANZY,"1094"
Commune simple,"60207",Éméville,"4",OISE,"60",HAUTS-DE-FRANCE,"32","246000871",EMEVILLE,"1024"
Commune simple,"02734",Taillefontaine,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",TAILLEFONTAINE,"1473"
Commune simple,"60661",Vaumoise,"4",OISE,"60",HAUTS-DE-FRANCE,"32","246000871",VAUMOISE,"2161"
Commune simple,"02644",Retheuil,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",RETHEUIL,"935"
Commune simple,"60658",Vauciennes,"4",OISE,"60",HAUTS-DE-FRANCE,"32","246000871",VAUCIENNES,"2075"
Commune simple,"60672",Vez,"4",OISE,"60",HAUTS-DE-FRANCE,"32","246000871",VEZ,"1552"
Commune simple,"02201",Cœuvres-et-Valsery,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",CŒUVRES-ET-VALSERY,"1682"
Commune simple,"60655",Varesnes,"3",OISE,"60",HAUTS-DE-FRANCE,"32","246000756",VARESNES,"1304"
Commune simple,"60320",Ivors,"4",OISE,"60",HAUTS-DE-FRANCE,"32","246000871",IVORS,"1532"
Commune simple,"60083",Bonneuil-en-Valois,"4",OISE,"60",HAUTS-DE-FRANCE,"32","246000871",BONNEUIL-EN-VALOIS,"1230"
Commune simple,"02368",Haramont,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",HARAMONT,"1432"
Commune simple,"02413",Laval-en-Laonnois,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200043495",LAVAL-EN-LAONNOIS,"1341"
Commune simple,"02238",Crépy,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200043495",CREPY,"1136"
Commune simple,"02232",Coyolles,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",COYOLLES,"1238"
Commune simple,"60506",Pont-l'Évêque,"3",OISE,"60",HAUTS-DE-FRANCE,"32","246000756",PONT-L'EVEQUE,"1980"
Commune simple,"02267",Dommiers,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",DOMMIERS,"1156"
Commune simple,"02485",Missy-aux-Bois,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200477",MISSY-AUX-BOIS,"894"
Commune simple,"02018",Anizy-le-Château,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071769",ANIZY-LE-CHATEAU,"1286"
Commune simple,"02438",Longpont,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",LONGPONT,"1484"
Commune simple,"02216",Corcy,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",CORCY,"1463"
Commune simple,"02410",Largny-sur-Automne,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",LARGNY-SUR-AUTOMNE,"1736"
Commune simple,"02628",Puiseux-en-Retz,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",PUISEUX-EN-RETZ,"1024"
Commune simple,"02172",Chaudun,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200519",CHAUDUN,"1171"
Commune simple,"02259",Dampleux,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",DAMPLEUX,"1295"
Commune simple,"02441",Louâtre,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",LOUATRE,"1389"
Commune simple,"02015",Ancienville,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",ANCIENVILLE,"632"
Commune simple,"02718",Silly-la-Poterie,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",SILLY-LA-POTERIE,"902"
Commune simple,"02749",Troësnes,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",TROESNES,"857"
Commune simple,"02557",Noroy-sur-Ourcq,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",NOROY-SUR-OURCQ,"1228"
Commune simple,"60094",Boursonne,"4",OISE,"60",HAUTS-DE-FRANCE,"32","246000871",BOURSONNE,"1994"
Commune simple,"02192",Chouy,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",CHOUY,"1504"
Commune simple,"02822",Vivières,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",VIVIERES,"1576"
Commune simple,"02568",Oigny-en-Valois,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",OIGNY-EN-VALOIS,"1133"
Commune simple,"02466",Marizy-Sainte-Geneviève,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",MARIZY-SAINTE-GENEVIEVE,"1329"
Commune simple,"02506",Montgobert,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",MONTGOBERT,"1359"
Commune simple,"02810",Villers-Cotterêts,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",VILLERS-COTTERETS,"1740"
Commune simple,"02302",Faverolles,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",FAVEROLLES,"1137"
Commune simple,"02687",Saint-Pierre-Aigle,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",SAINT-PIERRE-AIGLE,"1400"
Commune simple,"02307",La Ferté-Milon,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",LA FERTE-MILON,"1552"
Commune simple,"02729",Soucy,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",SOUCY,"667"
Commune simple,"60603",Salency,"3",OISE,"60",HAUTS-DE-FRANCE,"32","246000756",SALENCY,"1138"
Commune simple,"02456",Manicamp,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071785",MANICAMP,"866"
Commune simple,"02081",Béthancourt-en-Vaux,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071785",BETHANCOURT-EN-VAUX,"1162"
Commune simple,"60037",Babœuf,"3",OISE,"60",HAUTS-DE-FRANCE,"32","246000756",BABŒUF,"1179"
Commune simple,"60105",Brétigny,"3",OISE,"60",HAUTS-DE-FRANCE,"32","246000756",BRETIGNY,"1097"
Commune simple,"60471",Noyon,"3",OISE,"60",HAUTS-DE-FRANCE,"32","246000756",NOYON,"1295"
Commune simple,"02093",Blérancourt,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071769",BLERANCOURT,"1302"
Commune simple,"02179",Chéry-Chartreuve,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",CHERY-CHARTREUVE,"747"
Commune simple,"02523",Mont-Saint-Martin,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",MONT-SAINT-MARTIN,
Commune simple,"02122",Brie,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071785",BRIE,"883"
Commune simple,"02695",Saint-Thibaut,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",SAINT-THIBAUT,"1150"
Commune simple,"60181",Crisolles,"3",OISE,"60",HAUTS-DE-FRANCE,"32","246000756",CRISOLLES,"2382"
Commune simple,"02054",Bazoches-sur-Vesles,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",BAZOCHES-SUR-VESLES,"1009"
Commune simple,"02817",Ville-Savoye,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",VILLE-SAVOYE,"863"
Commune simple,"02219",Coucy-la-Ville,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071769",COUCY-LA-VILLE,"571"
Commune simple,"60287",Grandrû,"3",OISE,"60",HAUTS-DE-FRANCE,"32","246000756",GRANDRU,"1146"
Commune simple,"02758",Vailly-sur-Aisne,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",VAILLY-SUR-AISNE,"1137"
Commune simple,"02398",Juvigny,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200477",JUVIGNY,"1168"
Commune simple,"02829",Vuillery,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",VUILLERY,
Commune simple,"02198",Clamecy,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",CLAMECY,"1002"
Commune simple,"02739",Terny-Sorny,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",TERNY-SORNY,"1104"
Commune simple,"02602",Pinon,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071769",PINON,"1340"
Commune simple,"02406",Landricourt,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071769",LANDRICOURT,
Commune simple,"02245",Cuffies,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200477",CUFFIES,"1440"
Commune simple,"02424",Leury,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200477",LEURY,"1250"
Commune simple,"02490",Monampteuil,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",MONAMPTEUIL,"1389"
Commune simple,"02423",Leuilly-sous-Coucy,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071769",LEUILLY-SOUS-COUCY,"1142"
Commune simple,"02174",Chavignon,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",CHAVIGNON,"1203"
Commune simple,"02766",Vaudesson,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",VAUDESSON,"1037"
Commune simple,"02755",Urcel,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071769",URCEL,"1279"
Commune simple,"02176",Chavonne,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",CHAVONNE,"1117"
Commune simple,"02190",Chivres-Val,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",CHIVRES-VAL,"1011"
Commune simple,"02243",Crouy,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200477",CROUY,"1224"
Commune simple,"02464",Margival,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",MARGIVAL,"1197"
Commune simple,"02118",Braye,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",BRAYE,
Commune simple,"02589",Pargny-Filain,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",PARGNY-FILAIN,"640"
