rentree_scolaire;academie;code_du_departement;departement;uai;nom_de_l_etablissment;code_insee_de_la_commune;nom_de_la_commune;secteur;ips
2021-2022;VERSAILLES;078;YVELINES;0781752F;ECOLE ELEMENTAIRE;78590;SENLISSE;public;137.5
2021-2022;VERSAILLES;078;YVELINES;0781853R;ECOLE ELEMENTAIRE JACQUES PREVERT;78490;PLAISIR;public;117.5
2021-2022;VERSAILLES;078;YVELINES;0781935E;ECOLE ELEMENTAIRE VICTOR HUGO;78146;CHATOU;public;144.2
2021-2022;VERSAILLES;078;YVELINES;0781993T;ECOLE ELEMENTAIRE MERISIERS;78362;MANTES LA VILLE;public;73.6
2021-2022;VERSAILLES;078;YVELINES;0782088W;ECOLE ELEMENTAIRE PRIVEE LES SOURCES;78423;MONTIGNY LE BRETONNEUX;privé sous contrat;142.8
2021-2022;VERSAILLES;078;YVELINES;0782101K;ECOLE ELEMENTAIRE JEAN MOULIN;78418;MONTESSON;public;131.4
2021-2022;VERSAILLES;078;YVELINES;0783198C;ECOLE ELEMENTAIRE HENRI DUNANT;78126;LA CELLE SAINT CLOUD;public;111.0
2021-2022;VERSAILLES;078;YVELINES;0783469X;ECOLE ELEMENTAIRE LES PLANTS CATELAINE;78124;CARRIERES SUR SEINE;public;138.7
2021-2022;VERSAILLES;078;YVELINES;0783532R;ECOLE ELEMENTAIRE LE COZ;78646;VERSAILLES;public;114.3
2021-2022;VERSAILLES;078;YVELINES;0783535U;ECOLE ELEMENTAIRE CLOS D EN HAUT;78172;CONFLANS SAINTE HONORINE;public;118.8
2021-2022;VERSAILLES;078;YVELINES;0783543C;ECOLE ELEMENTAIRE CHENNEVIERES;78172;CONFLANS SAINTE HONORINE;public;107.4
2021-2022;VERSAILLES;078;YVELINES;0783551L;ECOLE ELEMENTAIRE ALBERT UDERZO;78361;MANTES LA JOLIE;public;107.9
2021-2022;VERSAILLES;078;YVELINES;0783583W;ECOLE ELEMENTAIRE MILLE VISAGES;78138;CHANTELOUP LES VIGNES;public;95.1
2021-2022;POITIERS;079;DEUX-SEVRES;0790102G;ECOLE PRIMAIRE JACQUES PREVERT;79202;PARTHENAY;public;93.9
2021-2022;POITIERS;079;DEUX-SEVRES;0790115W;ECOLE PRIMAIRE;79208;LA PEYRATTE;public;101.7
2021-2022;POITIERS;079;DEUX-SEVRES;0790126H;ECOLE PRIMAIRE;79216;PRAHECQ;public;109.7
2021-2022;POITIERS;079;DEUX-SEVRES;0790132P;ECOLE ELEMENTAIRE;79220;PRIN DEYRANCON;public;100.4
2021-2022;POITIERS;079;DEUX-SEVRES;0790140Y;ECOLE PRIMAIRE;79231;ROMANS;public;110.6
2021-2022;POITIERS;079;DEUX-SEVRES;0790152L;ECOLE PRIMAIRE FERDINAND BUISSON;79191;NIORT;public;119.8
2021-2022;POITIERS;079;DEUX-SEVRES;0790167C;ECOLE PRIMAIRE JULES MICHELET;79191;NIORT;public;111.7
2021-2022;POITIERS;079;DEUX-SEVRES;0790173J;ECOLE PRIMAIRE EDMOND PROUST;79191;NIORT;public;97.5
2021-2022;POITIERS;079;DEUX-SEVRES;0790197K;ECOLE PRIMAIRE;79162;MAGNE;public;115.8
2021-2022;POITIERS;079;DEUX-SEVRES;0790223N;ECOLE PRIMAIRE YVONNE MENTION VERDIER;79174;MELLE;public;94.7
2021-2022;POITIERS;079;DEUX-SEVRES;0790238E;ECOLE ELEMENTAIRE;79184;LA MOTHE SAINT HERAY;public;92.1
2021-2022;POITIERS;079;DEUX-SEVRES;0790297U;ECOLE PRIMAIRE;79100;COULON;public;117.9
2021-2022;POITIERS;079;DEUX-SEVRES;0790312K;ECOLE ELEMENTAIRE BOISRAGON;79048;LA CRECHE;public;119.3
2021-2022;POITIERS;079;DEUX-SEVRES;0790316P;ECOLE PRIMAIRE;79109;ECHIRE;public;117.7
2021-2022;POITIERS;079;DEUX-SEVRES;0790322W;ECOLE PRIMAIRE;79114;EXIREUIL;public;97.0
2021-2022;POITIERS;079;DEUX-SEVRES;0790327B;ECOLE PRIMAIRE;79116;FAYE L ABBESSE;public;90.4
2021-2022;POITIERS;079;DEUX-SEVRES;0790328C;ECOLE PRIMAIRE;79117;FAYE SUR ARDIN;public;104.8
2021-2022;POITIERS;079;DEUX-SEVRES;0790329D;ECOLE PRIMAIRE;79118;FENERY;public;105.5
2021-2022;POITIERS;079;DEUX-SEVRES;0790334J;ECOLE PRIMAIRE;79121;FOMPERRON;public;108.9
2021-2022;POITIERS;079;DEUX-SEVRES;0790340R;ECOLE PRIMAIRE;79125;FORS;public;112.3
2021-2022;POITIERS;079;DEUX-SEVRES;0790341S;ECOLE PRIMAIRE;79298;SAINT SYMPHORIEN;public;126.3
2021-2022;POITIERS;079;DEUX-SEVRES;0790347Y;ECOLE PRIMAIRE;79301;SAINT VINCENT LA CHATRE;public;100.0
2021-2022;POITIERS;079;DEUX-SEVRES;0790352D;ECOLE PRIMAIRE;79303;SALLES;public;70.8
2021-2022;POITIERS;079;DEUX-SEVRES;0790380J;ECOLE PRIMAIRE;79320;SURIN;public;115.3
2021-2022;POITIERS;079;DEUX-SEVRES;0790388T;ECOLE PRIMAIRE;79326;THENEZAY;public;101.6
2021-2022;POITIERS;079;DEUX-SEVRES;0790396B;ECOLE PRIMAIRE THOMAS WILSON;79270;SAINT MAIXENT L ECOLE;public;89.3
2021-2022;POITIERS;079;DEUX-SEVRES;0790406M;ECOLE PRIMAIRE;79273;SAINT MARTIN DE BERNEGOUE;public;114.3
2021-2022;POITIERS;079;DEUX-SEVRES;0790425H;ECOLE PRIMAIRE;79285;SAINT PARDOUX SOUTIERS;public;111.1
2021-2022;POITIERS;079;DEUX-SEVRES;0790445E;ECOLE PRIMAIRE;79239;SAINT AUBIN LE CLOUD;public;101.6
2021-2022;POITIERS;079;DEUX-SEVRES;0790459V;ECOLE PRIMAIRE;79249;SAINT GELAIS;public;110.6
2021-2022;POITIERS;079;DEUX-SEVRES;0790470G;ECOLE PRIMAIRE;79257;SAINT HILAIRE LA PALUD;public;90.4
2021-2022;POITIERS;079;DEUX-SEVRES;0790485Y;ECOLE PRIMAIRE AGRIPPA D AUBIGNE;79191;NIORT;public;116.1
2021-2022;POITIERS;079;DEUX-SEVRES;0790497L;ECOLE PRIMAIRE CHAMBROUTET;79049;BRESSUIRE;public;95.2
2021-2022;POITIERS;079;DEUX-SEVRES;0790505V;ECOLE PRIMAIRE (LA CHAPELLE GAUDIN);79013;ARGENTONNAY;public;85.9
2021-2022;POITIERS;079;DEUX-SEVRES;0790536D;ECOLE PRIMAIRE;79092;CLAVE;public;89.2
2021-2022;POITIERS;079;DEUX-SEVRES;0790537E;ECOLE PRIMAIRE CLAZAY;79049;BRESSUIRE;public;91.0
2021-2022;POITIERS;079;DEUX-SEVRES;0790579A;ECOLE PRIMAIRE VEDRINA;79061;CELLES SUR BELLE;public;113.0
2021-2022;POITIERS;079;DEUX-SEVRES;0790601Z;ECOLE PRIMAIRE;79003;AIFFRES;public;122.9
2021-2022;POITIERS;079;DEUX-SEVRES;0790610J;ECOLE PRIMAIRE;79008;AMAILLOUX;public;94.8
2021-2022;POITIERS;079;DEUX-SEVRES;0790614N;ECOLE PRIMAIRE;79010;ARCAIS;public;110.9
2021-2022;POITIERS;079;DEUX-SEVRES;0790624Z;ECOLE PRIMAIRE (ARGENTON L EGLISE);79014;LORETZ D ARGENTON;public;77.4
2021-2022;POITIERS;079;DEUX-SEVRES;0790629E;ECOLE PRIMAIRE PUBLIQUE (4 CHEMIN DE LA FIACRIE);79195;NUEIL LES AUBIERS;public;77.9
2021-2022;POITIERS;079;DEUX-SEVRES;0790669Y;ECOLE PRIMAIRE;79057;BRIOUX SUR BOUTONNE;public;100.4
2021-2022;POITIERS;079;DEUX-SEVRES;0790720D;ECOLE ELEMENTAIRE PUBLIQUE PIERRE DE COUBERTIN;79191;NIORT;public;86.2
2021-2022;POITIERS;079;DEUX-SEVRES;0790754R;ECOLE PRIMAIRE LOUIS ARAGON;79191;NIORT;public;113.3
2021-2022;POITIERS;079;DEUX-SEVRES;0790774M;ECOLE PRIMAIRE PRIVEE;79007;ALLONNE;privé sous contrat;95.4
2021-2022;POITIERS;079;DEUX-SEVRES;0790781V;ECOLE PRIMAIRE PRIVEE BEAULIEU;79049;BRESSUIRE;privé sous contrat;103.6
2021-2022;POITIERS;079;DEUX-SEVRES;0790802T;ECOLE PRIMAIRE PRIVEE LA CHAPELLE LARGEAU;79079;MAULEON;privé sous contrat;101.4
2021-2022;POITIERS;079;DEUX-SEVRES;0790837F;ECOLE PRIMAIRE PRIVEE SAINTE ANNE;79147;LARGEASSE;privé sous contrat;93.2
2021-2022;POITIERS;079;DEUX-SEVRES;0790850V;ECOLE PRIMAIRE PRIVEE MOULINS;79079;MAULEON;privé sous contrat;97.6
2021-2022;POITIERS;079;DEUX-SEVRES;0790879B;ECOLE PRIMAIRE PRIVEE MARIE ANTOINE;79326;THENEZAY;privé sous contrat;92.5
2021-2022;POITIERS;079;DEUX-SEVRES;0790919V;ECOLE PRIMAIRE;79281;SAINT MAXIRE;public;118.9
2021-2022;POITIERS;079;DEUX-SEVRES;0790920W;ECOLE ELEMENTAIRE JEAN MERMOZ;79191;NIORT;public;114.2
2021-2022;POITIERS;079;DEUX-SEVRES;0790922Y;ECOLE PRIMAIRE;79095;CLUSSAIS LA POMMERAIE;public;97.8
2021-2022;POITIERS;079;DEUX-SEVRES;0790955J;ECOLE PRIMAIRE LA MARA;79202;PARTHENAY;public;91.8
2021-2022;POITIERS;079;DEUX-SEVRES;0790998F;ECOLE ELEMENTAIRE LES BRIZEAUX;79191;NIORT;public;92.0
2021-2022;POITIERS;079;DEUX-SEVRES;0791179C;ECOLE PRIMAIRE PRIVEE SAINT CYPRIEN;79049;BRESSUIRE;privé sous contrat;113.9
2021-2022;AMIENS;080;SOMME;0800118U;ECOLE PRIMAIRE BAPAUME;80021;AMIENS;public;115.8
2021-2022;AMIENS;080;SOMME;0800148B;ECOLE ELEMENTAIRE LES CERISIERS;80184;CERISY;public;89.4
2021-2022;AMIENS;080;SOMME;0800190X;ECOLE PRIMAIRE;80785;VECQUEMONT;public;98.8
2021-2022;AMIENS;080;SOMME;0800208S;ECOLE ELEMENTAIRE JACQUES PREVERT;80718;SAINT SAUVEUR;public;99.3
2021-2022;AMIENS;080;SOMME;0800332B;ECOLE ELEMENTAIRE;80159;CACHY;public;123.6
2021-2022;AMIENS;080;SOMME;0800340K;ECOLE ELEMENTAIRE;80379;GLISY;public;113.7
2021-2022;AMIENS;080;SOMME;0800349V;ECOLE ELEMENTAIRE;80237;DEMUIN;public;108.0
2021-2022;AMIENS;080;SOMME;0800360G;ECOLE PRIMAIRE LUCIE AUBRAC;80570;MOREUIL;public;96.4
2021-2022;AMIENS;080;SOMME;0800374X;ECOLE PRIMAIRE;80188;CHAUSSOY EPAGNY;public;116.4
2021-2022;AMIENS;080;SOMME;0800511W;ECOLE PRIMAIRE;80542;MESNIL SAINT NICAISE;public;87.1
2021-2022;AMIENS;080;SOMME;0800528P;ECOLE ELEMENTAIRE;80588;NEUFMOULIN;public;122.6
2021-2022;AMIENS;080;SOMME;0800616K;ECOLE ELEMENTAIRE;80462;LAMOTTE BULEUX;public;96.0
2021-2022;AMIENS;080;SOMME;0800676A;ECOLE PRIMAIRE RPC DE LA VOIE VERTE;80762;TINCOURT BOUCLY;public;89.7
2021-2022;AMIENS;080;SOMME;0800711N;ECOLE PRIMAIRE PAUL LENNE;80235;DARGNIES;public;86.5
2021-2022;AMIENS;080;SOMME;0800727F;ECOLE ELEMENTAIRE;80809;VISMES;public;93.1
2021-2022;AMIENS;080;SOMME;0800800K;ECOLE ELEMENTAIRE;80603;OCHANCOURT;public;79.2
2021-2022;AMIENS;080;SOMME;0800809V;ECOLE PRIMAIRE A L OREE DU BOIS;80780;VAUDRICOURT;public;96.3
2021-2022;AMIENS;080;SOMME;0800881Y;ECOLE PRIMAIRE PIGEONNIER;80021;AMIENS;public;64.7
2021-2022;AMIENS;080;SOMME;0800886D;ECOLE ELEMENTAIRE SAINT PIERRE;80021;AMIENS;public;97.8
2021-2022;AMIENS;080;SOMME;0800887E;ECOLE PRIMAIRE MAURICE CHOQUET;80020;ALLONVILLE;public;126.9
2021-2022;AMIENS;080;SOMME;0800929A;ECOLE PRIMAIRE;80584;NAOURS;public;112.1
2021-2022;AMIENS;080;SOMME;0800950Y;ECOLE ELEMENTAIRE;80445;HUMBERCOURT;public;90.6
2021-2022;AMIENS;080;SOMME;0801018X;ECOLE PRIMAIRE DE LA CITE DU NORD;80561;MONTDIDIER;public;91.9
2021-2022;AMIENS;080;SOMME;0801083T;ECOLE PRIMAIRE LES JEUNES POUSSES;80791;VERS SUR SELLE;public;125.9
2021-2022;AMIENS;080;SOMME;0801098J;ECOLE PRIMAIRE;80611;ORESMAUX;public;108.8
2021-2022;AMIENS;080;SOMME;0801100L;ECOLE ELEMENTAIRE;80643;PROUZEL;public;117.6
2021-2022;AMIENS;080;SOMME;0801147M;ECOLE ELEMENTAIRE;80740;SOURDON;public;104.2
2021-2022;AMIENS;080;SOMME;0801166H;ECOLE PRIMAIRE SAINT ROCH A;80021;AMIENS;public;101.2
2021-2022;AMIENS;080;SOMME;0801381S;ECOLE PRIMAIRE PRIVEE NOTRE DAME;80016;ALBERT;privé sous contrat;103.1
2021-2022;AMIENS;080;SOMME;0801393E;ECOLE PRIMAIRE PRIVEE NOTRE DAME DU BON CONSEIL;80021;AMIENS;privé sous contrat;92.1
2021-2022;AMIENS;080;SOMME;0801408W;ECOLE PRIMAIRE PRIVEE SACRE COEUR;80620;PERONNE;privé sous contrat;114.4
2021-2022;AMIENS;080;SOMME;0801412A;ECOLE PRIMAIRE PRIVEE NOTRE DAME;80688;RUE;privé sous contrat;95.5
2021-2022;AMIENS;080;SOMME;0801432X;ECOLE PRIMAIRE DES 3 VERSANTS;80498;MAILLY MAILLET;public;97.9
2021-2022;AMIENS;080;SOMME;0801434Z;ECOLE ELEMENTAIRE;80618;PENDE;public;87.1
2021-2022;AMIENS;080;SOMME;0801462E;ECOLE PRIMAIRE LA VALLEE;80021;AMIENS;public;95.4
2021-2022;AMIENS;080;SOMME;0801495R;ECOLE PRIMAIRE;80556;MONS BOUBERT;public;90.4
2021-2022;AMIENS;080;SOMME;0801515M;ECOLE PRIMAIRE ALFRED MANESSIER;80711;SAINT OUEN;public;75.1
2021-2022;AMIENS;080;SOMME;0801552C;ECOLE PRIMAIRE;80205;CONDE FOLIE;public;96.5
2021-2022;AMIENS;080;SOMME;0801575C;ECOLE PRIMAIRE;80579;MUILLE VILLETTE;public;91.1
2021-2022;AMIENS;080;SOMME;0801607M;ECOLE PRIMAIRE;80333;FORT MAHON PLAGE;public;101.5
2021-2022;AMIENS;080;SOMME;0801608N;ECOLE PRIMAIRE DOLTO FERRY;80706;SAINT LEGER LES DOMART;public;81.9
2021-2022;AMIENS;080;SOMME;0801644C;ECOLE PRIMAIRE SAGEBIEN;80021;AMIENS;public;118.1
2021-2022;AMIENS;080;SOMME;0801656R;ECOLE PRIMAIRE JULES VERNE;80021;AMIENS;public;86.5
2021-2022;AMIENS;080;SOMME;0801827B;ECOLE PRIMAIRE PAUL LANGEVIN;80164;CAMON;public;97.9
2021-2022;AMIENS;080;SOMME;0801903J;ECOLE PRIMAIRE PETITS JARDINIERS DES 4 SAISONS;80096;BETHENCOURT SUR MER;public;84.7
2021-2022;AMIENS;080;SOMME;0801919B;ECOLE PRIMAIRE;80582;NAMPS MAISNIL;public;123.3
2021-2022;AMIENS;080;SOMME;0802008Y;ECOLE ELEMENTAIRE ELBEUF;80021;AMIENS;public;87.8
2021-2022;AMIENS;080;SOMME;0802029W;ECOLE ELEMENTAIRE;80308;FEUQUIERES EN VIMEU;public;86.3
2021-2022;AMIENS;080;SOMME;0802030X;ECOLE ELEMENTAIRE VICTORIEN GIROT;80368;FRIVILLE ESCARBOTIN;public;81.8
2021-2022;AMIENS;080;SOMME;0802033A;ECOLE ELEMENTAIRE EDMOND ROSTAND;80021;AMIENS;public;71.6
2021-2022;AMIENS;080;SOMME;0802051V;ECOLE PRIMAIRE JULES FERRY;80296;L ETOILE;public;69.5
2021-2022;AMIENS;080;SOMME;0802052W;ECOLE ELEMENTAIRE JEAN GAUDIER;80360;FRESSENNEVILLE;public;82.5
2021-2022;AMIENS;080;SOMME;0802053X;ECOLE PRIMAIRE;80552;MOISLAINS;public;85.6
2021-2022;AMIENS;080;SOMME;0802054Y;ECOLE PRIMAIRE CURIE DEGARDIN;80724;SALEUX;public;121.0
2021-2022;AMIENS;080;SOMME;0802083E;ECOLE PRIMAIRE LES FONTAINES BLEUES;80544;MEZEROLLES;public;86.7
2021-2022;AMIENS;080;SOMME;0802172B;ECOLE PRIMAIRE PUBLIQUE PROYART;80644;PROYART;public;94.1
2021-2022;TOULOUSE;081;TARN;0810144S;ECOLE PRIMAIRE LAFONTASSE;81042;BURLATS;public;99.5
2021-2022;TOULOUSE;081;TARN;0810160J;ECOLE PRIMAIRE LONGUEGINESTE;81273;SAIX;public;95.2
2021-2022;TOULOUSE;081;TARN;0810167S;ECOLE PRIMAIRE MARIE CURIE;81120;LABRUGUIERE;public;96.4
2021-2022;TOULOUSE;081;TARN;0810199B;ECOLE PRIMAIRE;81087;FAYSSAC;public;121.9
2021-2022;TOULOUSE;081;TARN;0810212R;ECOLE PRIMAIRE;81171;MONTANS;public;120.7
2021-2022;TOULOUSE;081;TARN;0810229J;ECOLE PRIMAIRE;81283;SENOUILLAC;public;115.4
2021-2022;TOULOUSE;081;TARN;0810234P;ECOLE PRIMAIRE ELIE AYMERIC;81220;RABASTENS;public;112.5
2021-2022;TOULOUSE;081;TARN;0810342G;ECOLE PRIMAIRE VOULPILLAC;81013;ANDOUQUE;public;112.1
2021-2022;TOULOUSE;081;TARN;0810363E;ECOLE PRIMAIRE AILLOT;81065;CASTRES;public;62.6
2021-2022;TOULOUSE;081;TARN;0810371N;ECOLE PRIMAIRE LADEN;81065;CASTRES;public;67.2
2021-2022;TOULOUSE;081;TARN;0810450Z;ECOLE PRIMAIRE;81018;ARTHES;public;109.2
2021-2022;TOULOUSE;081;TARN;0810460K;ECOLE PRIMAIRE;81059;CARLUS;public;120.2
2021-2022;TOULOUSE;081;TARN;0810481H;ECOLE PRIMAIRE;81211;POULAN POUZOLS;public;118.9
2021-2022;TOULOUSE;081;TARN;0810529K;ECOLE PRIMAIRE;81251;SAINT GERMAIN DES PRES;public;100.5
2021-2022;TOULOUSE;081;TARN;0810583U;ECOLE PRIMAIRE;81014;ANGLES;public;108.7
2021-2022;TOULOUSE;081;TARN;0810610Y;ECOLE PRIMAIRE;81005;ALBINE;public;95.1
2021-2022;TOULOUSE;081;TARN;0810615D;ECOLE PRIMAIRE L INTERLIGNE;81238;SAINT AMANS SOULT;public;103.3
2021-2022;TOULOUSE;081;TARN;0810669M;ECOLE PRIMAIRE;81036;BOUT DU PONT DE LARN;public;97.4
2021-2022;TOULOUSE;081;TARN;0810676V;ECOLE PRIMAIRE RIGAUTOU;81209;PONT DE LARN;public;107.7
2021-2022;TOULOUSE;081;TARN;0810759K;ECOLE PRIMAIRE CENTRE;81140;LAVAUR;public;105.2
2021-2022;TOULOUSE;081;TARN;0810760L;ECOLE PRIMAIRE LES CLAUZADES;81140;LAVAUR;public;118.7
2021-2022;TOULOUSE;081;TARN;0810778F;ECOLE PRIMAIRE JEAN DE LA FONTAINE;81116;LABASTIDE SAINT GEORGES;public;107.7
2021-2022;TOULOUSE;081;TARN;0810851K;ECOLE PRIMAIRE PRIVEE ETIENNE MARTIN;81159;MASSAC SERAN;privé sous contrat;116.9
2021-2022;TOULOUSE;081;TARN;0810852L;ECOLE PRIVEE SAINTE THERESE;81182;MONTREDON LABESSONNIE;privé sous contrat;93.1
2021-2022;TOULOUSE;081;TARN;0810862X;ECOLE PRIMAIRE PRIVEE SAINTE THERESE;81311;VENES;privé sous contrat;106.4
2021-2022;TOULOUSE;081;TARN;0810877N;ECOLE PRIMAIRE PRIVEE DE LA SALVETAT;81204;PAYRIN AUGMONTEL;privé sous contrat;103.0
2021-2022;TOULOUSE;081;TARN;0810891D;ECOLE PRIMAIRE PRIVEE SAINT THEODORIC BALAT;81099;GAILLAC;privé sous contrat;116.4
2021-2022;TOULOUSE;081;TARN;0810908X;ECOLE PRIMAIRE PRIVEE BARRAL;81065;CASTRES;privé sous contrat;129.4
2021-2022;TOULOUSE;081;TARN;0810911A;ECOLE PRIMAIRE PRIVEE SAINT JEAN SAINT LOUIS;81065;CASTRES;privé sous contrat;110.7
2021-2022;TOULOUSE;081;TARN;0810914D;ECOLE PRIMAIRE PRIVEE PRESENTATION NOTRE DAME;81065;CASTRES;privé sous contrat;101.8
2021-2022;TOULOUSE;081;TARN;0810946N;ECOLE PRIMAIRE LE PIGNE;81140;LAVAUR;public;109.2
2021-2022;TOULOUSE;081;TARN;0810970P;ECOLE PRIMAIRE;81267;SAINT PIERRE DE TRIVISY;public;102.1
2021-2022;TOULOUSE;081;TARN;0811098D;ECOLE PRIMAIRE PUBLIQUE DU VIAUR;81292;TANUS;public;103.0
2021-2022;TOULOUSE;081;TARN;0811099E;ECOLE PRIMAIRE SAINT ALBY;81002;AIGUEFONDE;public;96.0
2021-2022;TOULOUSE;081;TARN;0811117Z;ECOLE PRIMAIRE;81063;CASTELNAU DE LEVIS;public;118.7
2021-2022;TOULOUSE;081;TARN;0811127K;ECOLE PRIMAIRE;81170;MONESTIES;public;117.6
2021-2022;TOULOUSE;081;TARN;0811130N;ECOLE PRIMAIRE;81218;PUYGOUZON;public;119.8
2021-2022;TOULOUSE;081;TARN;0811159V;ECOLE PRIMAIRE;81289;SOUAL;public;96.4
2021-2022;TOULOUSE;081;TARN;0811167D;ECOLE PRIMAIRE LAFENASSE;81233;TERRE DE BANCALIE;public;106.5
2021-2022;TOULOUSE;081;TARN;0811184X;ECOLE PRIMAIRE MICHEL PAUTHE;81117;LABESSIERE CANDEIL;public;113.7
2021-2022;TOULOUSE;081;TARN;0811205V;ECOLE PRIMAIRE JULES FERRY;81021;AUSSILLON;public;65.6
2021-2022;TOULOUSE;081;TARN;0811250U;ECOLE PRIMAIRE L DAVID;81065;CASTRES;public;63.2
2021-2022;TOULOUSE;081;TARN;0811304C;HENRI MATISSE;81271;SAINT SULPICE LA POINTE;public;125.1
2021-2022;TOULOUSE;081;TARN;0811336M;ECOLE PRIMAIRE PRIVEE CALANDRETA D ALBI;81004;ALBI;privé sous contrat;120.8
2021-2022;TOULOUSE;082;TARN-ET-GARONNE;0820138E;ECOLE PRIMAIRE;82088;LAGUEPIE;public;110.2
2021-2022;TOULOUSE;082;TARN-ET-GARONNE;0820161E;ECOLE PRIMAIRE;82101;MALAUSE;public;77.9
2021-2022;TOULOUSE;082;TARN-ET-GARONNE;0820219T;ECOLE PRIMAIRE D APPLICATION MARCEL GUERRET;82121;MONTAUBAN;public;115.5
2021-2022;TOULOUSE;082;TARN-ET-GARONNE;0820244V;ECOLE PRIMAIRE;82132;MONTRICOUX;public;100.7
2021-2022;TOULOUSE;082;TARN-ET-GARONNE;0820251C;ECOLE PRIMAIRE;82136;ORGUEIL;public;105.1
2021-2022;TOULOUSE;082;TARN-ET-GARONNE;0820277F;ECOLE PRIMAIRE;82001;ALBEFEUILLE LAGARDE;public;104.3
2021-2022;TOULOUSE;082;TARN-ET-GARONNE;0820307N;ECOLE PRIMAIRE;82022;BOURG DE VISA;public;63.5
2021-2022;TOULOUSE;082;TARN-ET-GARONNE;0820332R;ECOLE PRIMAIRE MARIE CURIE;82033;CASTELSARRASIN;public;86.5
2021-2022;TOULOUSE;082;TARN-ET-GARONNE;0820353N;ECOLE ELEMENTAIRE MARIE CURIE;82037;CAUSSADE;public;86.6
2021-2022;TOULOUSE;082;TARN-ET-GARONNE;0820376N;ECOLEPRIMAIRE LEO FERRE;82121;MONTAUBAN;public;80.9
2021-2022;TOULOUSE;082;TARN-ET-GARONNE;0820390D;ECOLE PRIMAIRE JACQUES;82121;MONTAUBAN;public;84.1
2021-2022;TOULOUSE;082;TARN-ET-GARONNE;0820449T;ECOLE ELEMENTAIRE;82161;SAINT ETIENNE DE TULMONT;public;101.3
2021-2022;TOULOUSE;082;TARN-ET-GARONNE;0820470R;ECOLE PRIMAIRE;82171;SAINT PORQUIER;public;99.2
2021-2022;TOULOUSE;082;TARN-ET-GARONNE;0820567W;ECOLE PRIMAIRE PRIVEE SAINTE LUCILE;82013;BEAUMONT DE LOMAGNE;privé sous contrat;102.1
2021-2022;TOULOUSE;082;TARN-ET-GARONNE;0820591X;ECOLE PRIMAIRE PRIVEE NOTRE DAME;82121;MONTAUBAN;privé sous contrat;108.4
2021-2022;TOULOUSE;082;TARN-ET-GARONNE;0820592Y;ECOLE PRIMAIRE PRIVEE INSTITUT FAMILIAL;82121;MONTAUBAN;privé sous contrat;121.3
2021-2022;TOULOUSE;082;TARN-ET-GARONNE;0820594A;ECOLE PRIMAIRE PRIVEE SAINTE THERESE;82134;NEGREPELISSE;privé sous contrat;104.3
2021-2022;TOULOUSE;082;TARN-ET-GARONNE;0820613W;ECOLE PRIMAIRE;82019;BOUDOU;public;92.0
2021-2022;TOULOUSE;082;TARN-ET-GARONNE;0820631R;ECOLE PRIMAIRE;82085;LACOURT SAINT PIERRE;public;106.6
2021-2022;TOULOUSE;082;TARN-ET-GARONNE;0820653P;ECOLE PRIMAIRE;82153;SAINT AMANS DU PECH;public;90.7
2021-2022;TOULOUSE;082;TARN-ET-GARONNE;0820654R;ECOLE PRIMAIRE;82159;SAINT CIRQ;public;100.8
2021-2022;TOULOUSE;082;TARN-ET-GARONNE;0820660X;ECOLE PRIMAIRE;82180;SERIGNAC;public;99.5
2021-2022;TOULOUSE;082;TARN-ET-GARONNE;0820688C;ECOLE ELEMENTAIRE GEORGES COULONGES;82121;MONTAUBAN;public;109.8
2021-2022;TOULOUSE;082;TARN-ET-GARONNE;0820690E;ECOLE PRIMAIRE;82063;GARGANVILLAR;public;94.9
2021-2022;TOULOUSE;082;TARN-ET-GARONNE;0820691F;ECOLE ELEMENTAIRE JULES FERRY CASSENEL;82033;CASTELSARRASIN;public;75.0
2021-2022;TOULOUSE;082;TARN-ET-GARONNE;0820765L;ECOLE ELEMENTAIRE;82134;NEGREPELISSE;public;91.2
2021-2022;TOULOUSE;082;TARN-ET-GARONNE;0820780C;ECOLE PRIMAIRE;82150;REYNIES;public;103.2
2021-2022;TOULOUSE;082;TARN-ET-GARONNE;0820809J;ECOLE PRIMAIRE EUGENE LAURENT;82126;MONTEILS;public;99.6
2021-2022;TOULOUSE;082;TARN-ET-GARONNE;0820829F;ECOLE PRIMAIRE;82093;LARRAZET;public;93.8
2021-2022;TOULOUSE;082;TARN-ET-GARONNE;0820832J;ECOLE ELEMENTAIRE;82131;MONTPEZAT DE QUERCY;public;101.5
2021-2022;TOULOUSE;082;TARN-ET-GARONNE;0820857L;ECOLE PRIMAIRE LE PETIT PRINCE;82080;LABASTIDE DU TEMPLE;public;95.3
2021-2022;TOULOUSE;082;TARN-ET-GARONNE;0820911V;ECOLE DE LA FONTAINE;82190;VERDUN SUR GARONNE;public;113.0
2021-2022;NICE;083;VAR;0830191G;ECOLE PRIMAIRE MARIE CURIE;83023;BRIGNOLES;public;88.6
2021-2022;NICE;083;VAR;0830304E;ECOLE PRIMAIRE RIVIERE NEUVE 1;83137;TOULON;public;96.0
2021-2022;NICE;083;VAR;0830305F;ECOLE PRIMAIRE RIVIERE NEUVE 2;83137;TOULON;public;97.4
2021-2022;NICE;083;VAR;0830311M;ECOLE PRIMAIRE FREDERIC MISTRAL;83137;TOULON;public;91.4
