code_uic;libelle;fret;voyageurs;code_ligne;rg_troncon;pk;commune;departemen;idreseau;idgaia;x_l93;y_l93;x_wgs84;y_wgs84;c_geo;geo_point_2d;geo_shape
87481812;St-Étienne-de-Montluc;O;O;515000;1;453+500;SAINT-ÉTIENNE-DE-MONTLUC;LOIRE-ATLANTIQUE;6444;d9e14b3c-6667-11e3-89ff-01f464e0362d;338413.33619999886;6697008.9023;-1.78582059219356;47.274743472717994;47.274743472717994,-1.7858205921935597;47.27474347174732,-1.7858205921935644;"{""coordinates"": [-1.785820592193564, 47.27474347174732], ""type"": ""Point""}"
87615484;Damiatte-St-Paul;N;O;738000;1;279+824;DAMIATTE;TARN;3915;d9bd0a3c-6667-11e3-89ff-01f464e0362d;617235.5714000016;6284684.0656;1.974259965151917;43.656359465033724;43.656359465033724,1.9742599651519168;43.65635946406834,1.9742599651519155;"{""coordinates"": [1.974259965151915, 43.65635946406834], ""type"": ""Point""}"
87193672;Herbitzheim;N;O;169000;1;004+265;HERBITZHEIM;BAS-RHIN;4437;d9c7a6e2-6667-11e3-89ff-01f464e0362d;998331.4262999967;6887042.929099999;7.080044235721791;49.013910736907036;49.013910736907036,7.080044235721791;49.013910735951995,7.080044235721793;"{""coordinates"": [7.080044235721793, 49.013910735951995], ""type"": ""Point""}"
87295030;Feignies;O;N;247000;1;230+384;FEIGNIES;NORD;4133;e53e3bb6-6667-11e3-a7ff-01f464e0362d;765774.0163000003;7023535.935699999;3.922118667724535;50.306199581174766;50.306199581174766,3.9221186677245345;50.30619958023282,3.9221186677245345;"{""coordinates"": [3.922118667724535, 50.30619958023282], ""type"": ""Point""}"
87381574;Issou-Porcheville;N;O;334000;1;051+319;ISSOU;YVELINES;4501;c07779c6-f312-11e3-90ff-015864e0362d;611094.3372000009;6876162.939599998;1.785410737905602;48.97925034069754;48.97925034069754,1.7854107379056023;48.97925033974216,1.785410737905601;"{""coordinates"": [1.785410737905601, 48.97925033974216], ""type"": ""Point""}"
87583823;Luxé;N;O;570000;3;420+303;LUXÉ;CHARENTE;5284;e0306d06-19bf-11e5-82ff-01fc64e0362d;475870.9072000012;6536060.991700001;0.109284793647745;45.88729558439641;45.88729558439641,0.10928479364774514;45.8872955834366,0.10928479364774274;"{""coordinates"": [0.109284793647743, 45.8872955834366], ""type"": ""Point""}"
87172858;Anchamps;N;O;205000;1;171+604;ANCHAMPS;ARDENNES;2872;29a3a638-dfbc-11e3-a2ff-01a464e0362d;819991.5605000034;6982616.079399999;4.66991430394058;49.93076514927236;49.93076514927236,4.66991430394058;49.930765148326465,4.6699143039405815;"{""coordinates"": [4.669914303940581, 49.930765148326465], ""type"": ""Point""}"
87212027;Strasbourg-Ville;O;O;142000;1;000+000;STRASBOURG;BAS-RHIN;6900;c0203502-f312-11e3-90ff-015864e0362d;1048971.2239999995;6842114.9048000015;7.734259299051056;48.58506336156198;48.58506336156198,7.734259299051056;48.58506336060285,7.7342592990510575;"{""coordinates"": [7.734259299051057, 48.58506336060285], ""type"": ""Point""}"
87194001;Longwy;O;O;202000;1;243+854;LONGWY;MEURTHE-ET-MOSELLE;5225;29b0587e-dfbc-11e3-a2ff-01a464e0362d;900574.9619000033;6938371.315400001;5.769063219490987;49.513019055374734;49.513019055374734,5.769063219490987;49.51301905442459,5.769063219490989;"{""coordinates"": [5.769063219490989, 49.51301905442459], ""type"": ""Point""}"
87192427;Novéant;N;O;089000;1;339+631;NOVÉANT-SUR-MOSELLE;MOSELLE;5829;d94a3e38-6667-11e3-89ff-01f464e0362d;923169.6455999985;6885233.0099;6.052355404407254;49.02816598959084;49.02816598959084,6.052355404407254;49.02816598863593,6.052355404407255;"{""coordinates"": [6.052355404407255, 49.02816598863593], ""type"": ""Point""}"
87271163;Pierrefitte-Stains;N;O;272000;1;010+105;PIERREFITTE-SUR-SEINE;SEINE-SAINT-DENIS;5997;c131c122-f312-11e3-90ff-015864e0362d;654090.4082000032;6874007.123399999;2.373001354559722;48.96437437461674;48.96437437461674,2.373001354559722;48.96437437366121,2.3730013545597206;"{""coordinates"": [2.373001354559721, 48.96437437366121], ""type"": ""Point""}"
87315341;Bailleul-sur-Thérain;O;N;317000;1;009+907;BAILLEUL-SUR-THÉRAIN;OISE;3065;e545de8e-6667-11e3-a7ff-01f464e0362d;642491.4545999989;6921756.9892;2.208060835511774;49.39271225655315;49.39271225655315,2.208060835511774;49.392712255601815,2.2080608355117732;"{""coordinates"": [2.208060835511773, 49.392712255601815], ""type"": ""Point""}"
87386409;Houilles-Carrières-sur-Seine;N;O;975900;2;012+761;HOUILLES;YVELINES;4464;d9456218-6667-11e3-89ff-01f464e0362d;640248.3624000028;6869285.898499999;2.184634788783192;48.92078365152306;48.92078365152306,2.1846347887831916;48.92078365056711,2.1846347887831903;"{""coordinates"": [2.18463478878319, 48.92078365056711], ""type"": ""Point""}"
87684290;Gien;O;O;750000;1;154+278;GIEN;LOIRET;4303;e0297fe2-19bf-11e5-82ff-01fc64e0362d;672755.6943000033;6733228.127900001;2.636757350624025;47.698878641555325;47.698878641555325,2.6367573506240247;47.69887864058822,2.636757350624024;"{""coordinates"": [2.636757350624024, 47.69887864058822], ""type"": ""Point""}"
87171256;Montbré;N;O;074000;1;163+785;MONTBRÉ;MARNE;5588;d976d6aa-6667-11e3-89ff-01f464e0362d;775732.9571999982;6899822.4714;4.038904570928977;49.19364797467818;49.19364797467818,4.038904570928977;49.19364797372488,4.038904570928977;"{""coordinates"": [4.038904570928977, 49.19364797372488], ""type"": ""Point""}"
87296004;St-Quentin;O;O;242000;1;153+037;SAINT-QUENTIN;AISNE;6652;e00ffd68-19bf-11e5-82ff-01fc64e0362d;721387.6724999994;6971257.131000001;3.297098870120037;49.839760709390845;49.839760709390845,3.2970988701200374;49.83976070844403,3.2970988701200374;"{""coordinates"": [3.297098870120037, 49.83976070844403], ""type"": ""Point""}"
87144873;Anould;O;N;064000;1;003+166;ANOULD;VOSGES;2902;e5404f32-6667-11e3-a7ff-01f464e0362d;993467.0082999989;6795127.061700001;6.950788899979504;48.190411211355396;48.190411211355396,6.950788899979504;48.19041121039264,6.9507888999795036;"{""coordinates"": [6.950788899979504, 48.19041121039264], ""type"": ""Point""}"
87484154;Étriché-Châteauneuf;N;O;450000;1;283+197;ÉTRICHÉ;MAINE-ET-LOIRE;4102;e1757b5a-19bf-11e5-a6ff-01fc64e0362d;440319.7558000013;6734168.079700001;-0.460619244938107;47.65667677103774;47.65667677103774,-0.4606192449381066;47.65667677007027,-0.46061924493810924;"{""coordinates"": [-0.460619244938109, 47.65667677007027], ""type"": ""Point""}"
87473009;St-Brieuc;O;O;475000;1;474+489;SAINT-BRIEUC;COTES-D'ARMOR;6396;e0168a32-19bf-11e5-82ff-01fc64e0362d;273902.7466999963;6838695.787300002;-2.773798977672474;48.50824301357313;48.50824301357313,-2.7737989776724743;48.50824301261329,-2.7737989776724783;"{""coordinates"": [-2.773798977672478, 48.50824301261329], ""type"": ""Point""}"
87345249;Ostricourt;N;O;272000;1;226+977;OSTRICOURT;NORD;5884;e1c410f2-19bf-11e5-a6ff-01fc64e0362d;702318.1410999969;7038620.821899999;3.032587932449784;50.44506905738173;50.44506905738173,3.0325879324497835;50.445069056441255,3.032587932449783;"{""coordinates"": [3.032587932449783, 50.445069056441255], ""type"": ""Point""}"
87473181;Plouaret-Trégor;N;O;446000;1;530+923;PLOUARET;COTES-D'ARMOR;6025;296e5ab0-dfbc-11e3-a2ff-01a464e0362d;223471.54079999775;6853570.196699999;-3.470755997826093;48.60650640608806;48.60650640608806,-3.4707559978260933;48.60650640512913,-3.4707559978260965;"{""coordinates"": [-3.470755997826096, 48.60650640512913], ""type"": ""Point""}"
87276055;Ermont-Eaubonne;N;O;328000;1;014+174;ERMONT;VAL-D'OISE;4067;d9d2eec8-6667-11e3-89ff-01f464e0362d;646656.1350999996;6875900.407200001;2.271236376733842;48.98082473495177;48.98082473495177,2.2712363767338424;48.980824733996386,2.2712363767338415;"{""coordinates"": [2.271236376733841, 48.980824733996386], ""type"": ""Point""}"
87594218;Vigeois;N;O;590000;2;468+232;VIGEOIS;CORREZE;7213;29ea8c50-dfbc-11e3-a2ff-01a464e0362d;583839.2226999998;6477059.8913;1.515629408130177;45.38311858914193;45.38311858914193,1.5156294081301773;45.38311858818029,1.5156294081301755;"{""coordinates"": [1.515629408130176, 45.38311858818029], ""type"": ""Point""}"
87746859;Argentière;N;O;896000;1;027+297;CHAMONIX-MONT-BLANC;HAUTE-SAVOIE;2927;d9bd2d98-6667-11e3-89ff-01f464e0362d;1003884.6344999969;6550007.570799999;6.926834141839215;45.981774099388275;45.981774099388275,6.926834141839215;45.98177409842885,6.926834141839216;"{""coordinates"": [6.926834141839216, 45.98177409842885], ""type"": ""Point""}"
87681361;Évry;N;O;745000;1;029+476;EVRY;ESSONNE;4112;e0182ca4-19bf-11e5-82ff-01fc64e0362d;659630.9522999972;6837298.334600002;2.452145652339384;48.634608020746256;48.634608020746256,2.4521456523393836;48.634608019787606,2.4521456523393828;"{""coordinates"": [2.452145652339383, 48.634608019787606], ""type"": ""Point""}"
87746834;Les Tines;N;O;896000;1;022+985;CHAMONIX-MONT-BLANC;HAUTE-SAVOIE;5124;c08bd30c-f312-11e3-90ff-015864e0362d;1001916.6767999977;6546467.127300002;6.899188118399411;45.95080962972507;45.95080962972507,6.899188118399411;45.950809628765505,6.899188118399411;"{""coordinates"": [6.899188118399411, 45.950809628765505], ""type"": ""Point""}"
87575464;Le Bouchet;O;N;573000;1;009+662;LA ROCHE-RIGAULT;VIENNE;8175;e18a1ac4-19bf-11e5-a6ff-01fc64e0362d;485121.33079999685;6655904.323100001;0.173178832579361;46.96872900737668;46.96872900737668,0.17317883257936098;46.96872900642186,0.17317883257935893;"{""coordinates"": [0.173178832579359, 46.96872900642186], ""type"": ""Point""}"
87752808;Marseille-Maritime-Arenc;O;N;940100;1;001+200;MARSEILLE;BOUCHES-DU-RHONE;5391;e552e204-6667-11e3-a7ff-01f464e0362d;892102.8043000028;6250862.086100001;5.367674799702303;43.330987291504954;43.330987291504954,5.367674799702303;43.33098729053929,5.3676747997023035;"{""coordinates"": [5.367674799702304, 43.33098729053929], ""type"": ""Point""}"
87611384;Auterive;N;O;672000;1;033+366;AUTERIVE;HAUTE-GARONNE;3006;d9e77622-6667-11e3-89ff-01f464e0362d;575775.828900002;6251176.845800001;1.468589831135334;43.34889289615026;43.34889289615026,1.4685898311353338;43.34889289518463,1.4685898311353327;"{""coordinates"": [1.468589831135333, 43.34889289518463], ""type"": ""Point""}"
87172056;Monthermé;N;O;205000;1;159+924;BOGNY-SUR-MEUSE;ARDENNES;5616;c08054be-f312-11e3-90ff-015864e0362d;825193.628399998;6975527.890299998;4.740114617174918;49.866096283736084;49.866096283736084,4.7401146171749176;49.866096282789535,4.740114617174918;"{""coordinates"": [4.740114617174918, 49.866096282789535], ""type"": ""Point""}"
87673103;Morcenx;O;O;652000;1;108+542;MORCENX;LANDES;5670;d997086e-6667-11e3-89ff-01f464e0362d;386839.66899999976;6333860.5079;-0.908365475875456;44.03398052873855;44.03398052873855,-0.9083654758754561;44.033980527773615,-0.908365475875459;"{""coordinates"": [-0.908365475875459, 44.033980527773615], ""type"": ""Point""}"
87382259;Garches-Marnes-la-Coquette;N;O;974000;1;016+714;MARNES-LA-COQUETTE;HAUTS-DE-SEINE;4266;e1c0daf8-19bf-11e5-a6ff-01fc64e0362d;640299.9952000007;6860074.059099998;2.186634102929027;48.837950561666695;48.837950561666695,2.1866341029290273;48.837950560709956,2.186634102929026;"{""coordinates"": [2.186634102929026, 48.837950560709956], ""type"": ""Point""}"
87382382;Puteaux;N;O;973000;1;009+491;PUTEAUX;HAUTS-DE-SEINE;6169;e03e1528-19bf-11e5-82ff-01fc64e0362d;643811.6018000022;6865105.830600001;2.233808729504566;48.88351576455218;48.88351576455218,2.2338087295045663;48.883515763595895,2.233808729504565;"{""coordinates"": [2.233808729504565, 48.883515763595895], ""type"": ""Point""}"
87175091;Joinville;O;O;020000;1;263+576;JOINVILLE;HAUTE-MARNE;4526;290b9d7c-dfbc-11e3-a2ff-01a464e0362d;858546.7289000005;6818159.503199998;5.144114026022076;48.44433716708518;48.44433716708518,5.144114026022076;48.44433716612474,5.144114026022077;"{""coordinates"": [5.144114026022077, 48.44433716612474], ""type"": ""Point""}"
87193524;Farschviller;N;O;159000;1;096+830;LOUPERSHOUSE;MOSELLE;4125;2965589c-dfbc-11e3-a2ff-01a464e0362d;985366.0238000005;6894635.6076;6.908157436156166;49.08798798160462;49.08798798160462,6.9081574361561655;49.0879879806503,6.908157436156168;"{""coordinates"": [6.908157436156168, 49.0879879806503], ""type"": ""Point""}"
87315044;Daours;O;O;272000;1;136+080;AUBIGNY;SOMME;3922;e01988a6-19bf-11e5-82ff-01fc64e0362d;661144.7908999994;6978005.5189;2.459621713897595;49.89955214784695;49.89955214784695,2.459621713897595;49.89955214690074,2.459621713897594;"{""coordinates"": [2.459621713897594, 49.89955214690074], ""type"": ""Point""}"
87543371;La Chapelle-St-Mesmin;N;O;570000;2;128+316;LA CHAPELLE-SAINT-MESMIN;LOIRET;4624;d9bce1c6-6667-11e3-89ff-01f464e0362d;612345.0464000031;6755383.858899999;1.827004302449144;47.89298892341226;47.89298892341226,1.8270043024491436;47.89298892244686,1.8270043024491422;"{""coordinates"": [1.827004302449142, 47.89298892244686], ""type"": ""Point""}"
87286583;Orchies;N;O;267000;1;022+085;ORCHIES;NORD;5865;d9cd7efe-6667-11e3-89ff-01f464e0362d;717718.9600000009;7042231.1677;3.249248747648426;50.47723062459998;50.47723062459998,3.2492487476484255;50.47723062365985,3.249248747648425;"{""coordinates"": [3.249248747648425, 50.47723062365985], ""type"": ""Point""}"
87345165;Dourges;O;O;284000;2;220+895;DOURGES;PAS-DE-CALAIS;3998;29e46146-dfbc-11e3-a2ff-01a464e0362d;699076.4896000028;7037186.424600001;2.987020801896205;50.43219637796586;50.43219637796586,2.987020801896205;50.43219637702525,2.9870208018962034;"{""coordinates"": [2.987020801896203, 50.43219637702525], ""type"": ""Point""}"
87215665;Diemeringen;O;O;161000;1;048+386;DIEMERINGEN;BAS-RHIN;3945;296800f4-dfbc-11e3-a2ff-01a464e0362d;1006441.7195999995;6879345.063499998;7.185182476605121;48.94096956044831;48.94096956044831,7.185182476605121;48.940969559492565,7.185182476605121;"{""coordinates"": [7.185182476605121, 48.940969559492565], ""type"": ""Point""}"
87172130;Givet;O;O;205000;1;206+053;GIVET;ARDENNES;4320;d9ad75b0-6667-11e3-89ff-01f464e0362d;830078.4645000026;7006242.016600002;4.817813644678012;50.14091292925688;50.14091292925688,4.8178136446780115;50.14091292831319,4.8178136446780115;"{""coordinates"": [4.817813644678012, 50.14091292831319], ""type"": ""Point""}"
87686030;Paris-Gare-de-Lyon-Souterrain;N;O;981000;2;005+266;PARIS;PARIS;80648;29838f6e-dfbc-11e3-a2ff-01a464e0362d;654057.3897999972;6860637.1622;2.373998001816566;48.84414217437708;48.84414217437708,2.3739980018165663;48.844142173420394,2.373998001816565;"{""coordinates"": [2.373998001816565, 48.844142173420394], ""type"": ""Point""}"
87345587;Cattenières;N;O;250000;1;196+559;CATTENIÈRES;NORD;3512;e1749554-19bf-11e5-a6ff-01fc64e0362d;723873.512000002;7003396.233199999;3.333515255751367;50.12835052655963;50.12835052655963,3.3335152557513674;50.12835052561581,3.3335152557513665;"{""coordinates"": [3.333515255751367, 50.12835052561581], ""type"": ""Point""}"
87721860;Lamure-sur-Azergues;N;O;775000;1;065+100;LAMURE-SUR-AZERGUES;RHONE;4844;d9a5da92-6667-11e3-89ff-01f464e0362d;815359.5337999985;6552343.8838;4.492313405103372;46.061052469157644;46.061052469157644,4.492313405103372;46.06105246819855,4.492313405103372;"{""coordinates"": [4.492313405103372, 46.06105246819855], ""type"": ""Point""}"
87192286;Morhange;O;O;140000;1;109+121;MORHANGE;MOSELLE;5677;e193e9d6-19bf-11e5-a6ff-01fc64e0362d;967979.4513999969;6876963.762699999;6.659189552261831;48.936755008072495;48.936755008072495,6.659189552261831;48.93675500711671,6.659189552261833;"{""coordinates"": [6.659189552261833, 48.93675500711671], ""type"": ""Point""}"
87144006;Épinal;O;O;042000;1;050+961;EPINAL;VOSGES;4058;d9971ab6-6667-11e3-89ff-01f464e0362d;955705.5556999967;6791973.191599999;6.441268708020519;48.177961987709935;48.177961987709935,6.441268708020519;48.17796198674708,6.441268708020518;"{""coordinates"": [6.441268708020518, 48.17796198674708], ""type"": ""Point""}"
87484311;La Pointe-Bouchemaine;O;N;515000;1;350+327;BOUCHEMAINE;MAINE-ET-LOIRE;4734;c0c52a32-f312-11e3-90ff-015864e0362d;427330.29559999704;6708107.8796;-0.617585830099876;47.417094375766126;47.417094375766126,-0.6175858300998756;47.41709437479661,-0.6175858300998778;"{""coordinates"": [-0.617585830099878, 47.41709437479661], ""type"": ""Point""}"
87474098;Quimper;O;O;470000;1;684+772;QUIMPER;FINISTERE;6189;d984bfe4-6667-11e3-89ff-01f464e0362d;171723.48319999874;6789788.765799999;-4.092232861763613;47.9948237414113;47.9948237414113,-4.092232861763613;47.994823740446776,-4.092232861763617;"{""coordinates"": [-4.092232861763617, 47.994823740446776], ""type"": ""Point""}"
87725523;Verdun-sur-le-Doubs;O;N;865000;1;027+163;VERDUN-SUR-LE-DOUBS;SAONE-ET-LOIRE;7146;d9ce1f66-6667-11e3-89ff-01f464e0362d;854135.2314999998;6645304.890299998;5.024560603306501;46.890138232320346;46.890138232320346,5.024560603306501;46.89013823136511,5.024560603306502;"{""coordinates"": [5.024560603306502, 46.89013823136511], ""type"": ""Point""}"
87276568;Viarmes;N;O;315000;1;031+466;VIARMES;VAL-D'OISE;7190;d9cdb968-6667-11e3-89ff-01f464e0362d;653912.0891000032;6890963.5911;2.368714735306664;49.11682368393774;49.11682368393774,2.368714735306664;49.116823682983686,2.368714735306663;"{""coordinates"": [2.368714735306663, 49.116823682983686], ""type"": ""Point""}"
87761718;St-Marcellin;N;O;908000;1;048+005;SAINT-MARCELLIN;ISERE;6567;292b61e4-dfbc-11e3-a2ff-01a464e0362d;882588.3918000013;6452854.236900002;5.323719250144489;45.15080169096363;45.15080169096363,5.323719250144489;45.150801690001245,5.323719250144489;"{""coordinates"": [5.323719250144489, 45.150801690001245], ""type"": ""Point""}"
87271882;Margival;N;O;229000;1;114+331;MARGIVAL;AISNE;5363;d9d39cac-6667-11e3-89ff-01f464e0362d;729241.804899998;6926717.871399999;3.403042008235571;49.43922313249368;49.43922313249368,3.403042008235571;49.439223131542796,3.4030420082355706;"{""coordinates"": [3.403042008235571, 49.439223131542796], ""type"": ""Point""}"
87193656;Wittring;N;O;161000;1;064+656;WITTRING;MOSELLE;7363;d9db2508-6667-11e3-89ff-01f464e0362d;1002526.1579999998;6891944.102400001;7.140819812049893;49.055958481804154;49.055958481804154,7.140819812049893;49.05595848084951,7.1408198120498945;"{""coordinates"": [7.140819812049894, 49.05595848084951], ""type"": ""Point""}"
87131961;Brion-Montréal-la-Cluse;N;O;884000;1;035+618;BRION;AIN;9388;d9ba29dc-6667-11e3-89ff-01f464e0362d;897339.7901000008;6567181.9553;5.558456483655577;46.175692902381236;46.175692902381236,5.558456483655577;46.1756929014226,5.558456483655578;"{""coordinates"": [5.558456483655578, 46.1756929014226], ""type"": ""Point""}"
87615369;Montastruc-la-Conseillère;N;O;718000;1;376+469;MONTASTRUC-LA-CONSEILLÈRE;HAUTE-GARONNE;5573;295ff424-dfbc-11e3-a2ff-01a464e0362d;587082.5467000008;6291799.117899999;1.599062342657637;43.71620550202733;43.71620550202733,1.5990623426576371;43.716205501061985,1.5990623426576358;"{""coordinates"": [1.599062342657636, 43.716205501061985], ""type"": ""Point""}"
87486019;La Roche-sur-Yon;O;O;530000;1;075+999;ROCHE-SUR-YON (LA );VENDEE;4755;e13cc15a-19bf-11e5-a6ff-01fc64e0362d;361069.307599999;6628637.0973000005;-1.435831476322877;46.67211489091913;46.67211489091913,-1.4358314763228772;46.67211488996279,-1.43583147632288;"{""coordinates"": [-1.43583147632288, 46.67211488996279], ""type"": ""Point""}"
87574673;Crotelles;O;N;550000;1;213+424;VILLEDÔMER;INDRE-ET-LOIRE;9045;e54453ee-6667-11e3-a7ff-01f464e0362d;539319.7224000022;6716496.182700001;0.864224703197544;47.529276095899725;47.529276095899725,0.8642247031975436;47.52927609493116,0.8642247031975419;"{""coordinates"": [0.864224703197542, 47.52927609493116], ""type"": ""Point""}"
87212027;Strasbourg-Ville;O;O;070000;1;502+000;STRASBOURG;BAS-RHIN;6900;c0203502-f312-11e3-90ff-015864e0362d;1048789.6657999977;6841859.7652;7.731594953278417;48.58287025491014;48.58287025491014,7.731594953278417;48.58287025395099,7.731594953278422;"{""coordinates"": [7.731594953278422, 48.58287025395099], ""type"": ""Point""}"
87734004;Clermont-Ferrand;O;O;790000;1;419+258;CLERMONT-FERRAND;PUY-DE-DOME;3744;d991e4b2-6667-11e3-89ff-01f464e0362d;707799.9092999995;6519881.0408000015;3.100379197092955;45.778499049968005;45.778499049968005,3.1003791970929546;45.77849904900776,3.100379197092954;"{""coordinates"": [3.100379197092954, 45.77849904900776], ""type"": ""Point""}"
87215699;Tieffenbach-Struth;N;O;161000;1;040+609;TIEFFENBACH;BAS-RHIN;6989;d9cdffe0-6667-11e3-89ff-01f464e0362d;1011772.7220999971;6875770.7925;7.255222037197649;48.90631229003307;48.90631229003307,7.255222037197649;48.906312289076986,7.255222037197651;"{""coordinates"": [7.255222037197651, 48.906312289076986], ""type"": ""Point""}"
87571000;Tours;O;O;564300;1;235+763;TOURS;INDRE-ET-LOIRE;7022;d99499f8-6667-11e3-89ff-01f464e0362d;526175.6262999997;6701156.568;0.69555679219247;47.38792066135387;47.38792066135387,0.6955567921924697;47.3879206603841,0.6955567921924676;"{""coordinates"": [0.695556792192468, 47.3879206603841], ""type"": ""Point""}"
87694158;Mesvres;N;O;760000;1;109+409;MESVRES;SAONE-ET-LOIRE;5473;c0dc6346-f312-11e3-90ff-015864e0362d;794817.1683000028;6641055.195999999;4.244709727961873;46.86293850590604;46.86293850590604,4.244709727961873;46.862938504950655,4.244709727961873;"{""coordinates"": [4.244709727961873, 46.862938504950655], ""type"": ""Point""}"
87171298;Muizon;O;O;205000;1;044+306;MUIZON;MARNE;5709;29259f48-dfbc-11e3-a2ff-01a464e0362d;764907.8505999967;6909097.5539;3.891856462971211;49.27821387661403;49.27821387661403,3.891856462971211;49.27821387566158,3.8918564629712105;"{""coordinates"": [3.89185646297121, 49.27821387566158], ""type"": ""Point""}"
87487637;Montreuil-Bellay;O;O;500000;1;307+215;MONTREUIL-BELLAY;MAINE-ET-LOIRE;5651;d9a9cc68-6667-11e3-89ff-01f464e0362d;461419.2224000022;6674231.369199999;-0.14792629839626;47.125542778883705;47.125542778883705,-0.14792629839625956;47.125542777929724,-0.14792629839626228;"{""coordinates"": [-0.147926298396262, 47.125542777929724], ""type"": ""Point""}"
87486308;La Chaize-le-Vicomte;O;O;525000;1;049+075;LA CHAIZE-LE-VICOMTE;VENDEE;4791;d9b9652e-6667-11e3-89ff-01f464e0362d;372820.21720000356;6628507.3354;-1.282253565628194;46.676786297020804;46.676786297020804,-1.2822535656281935;46.67678629606448,-1.2822535656281973;"{""coordinates"": [-1.282253565628197, 46.67678629606448], ""type"": ""Point""}"
87297051;Viry-Noureuil;N;O;242000;1;126+070;VIRY-NOUREUIL;AISNE;7304;e19a1c2a-19bf-11e5-a6ff-01fc64e0362d;718078.5102000013;6947599.763599999;3.250090386626722;49.62730354937344;49.62730354937344,3.2500903866267223;49.62730354842446,3.250090386626722;"{""coordinates"": [3.250090386626722, 49.62730354842446], ""type"": ""Point""}"
87276410;Précy-sur-Oise;N;O;329000;1;057+325;PRÉCY-SUR-OISE;OISE;6150;c0c159ee-f312-11e3-90ff-015864e0362d;654589.6262999997;6900599.4098000005;2.376953455328803;49.203501298737045;49.203501298737045,2.3769534553288034;49.203501297783845,2.376953455328802;"{""coordinates"": [2.376953455328802, 49.203501297783845], ""type"": ""Point""}"
87712620;Longecourt;N;O;860000;1;331+596;LONGECOURT-EN-PLAINE;COTE-D'OR;5207;d9ac83f8-6667-11e3-89ff-01f464e0362d;861564.813199997;6679276.580200002;5.134158935068526;47.19412685496901;47.19412685496901,5.134158935068526;47.19412685399766,5.134158935068526;"{""coordinates"": [5.134158935068526, 47.19412685399766], ""type"": ""Point""}"
87214247;Barr;N;O;111000;1;017+434;BARR;BAS-RHIN;3094;d9955f90-6667-11e3-89ff-01f464e0362d;1029696.2006999999;6820751.2502;7.456999566070088;48.40328808516546;48.40328808516546,7.456999566070088;48.40328808420463,7.45699956607009;"{""coordinates"": [7.45699956607009, 48.40328808420463], ""type"": ""Point""}"
87381814;Vaux-sur-Seine;N;O;334000;1;037+550;VAUX-SUR-SEINE;YVELINES;7121;29b7e9e2-dfbc-11e3-a2ff-01a464e0362d;624146.8997000009;6879093.328899998;1.963181108519656;49.00727114981752;49.00727114981752,1.9631811085196558;49.0072711488624,1.9631811085196538;"{""coordinates"": [1.963181108519654, 49.0072711488624], ""type"": ""Point""}"
87722728;Brignais;N;O;775000;1;125+262;BRIGNAIS;RHONE;3402;d96a5dcc-6667-11e3-89ff-01f464e0362d;837307.4565000013;6509773.373399999;4.763849125047894;45.67371529480868;45.67371529480868,4.763849125047894;45.67371529384803,4.763849125047895;"{""coordinates"": [4.763849125047895, 45.67371529384803], ""type"": ""Point""}"
87694687;Paray-le-Monial;O;O;775000;1;000+000;PARAY-LE-MONIAL;SAONE-ET-LOIRE;5917;d9d43068-6667-11e3-89ff-01f464e0362d;785497.0437999964;6594714.8728;4.113797115799167;46.44698018163388;46.44698018163388,4.113797115799167;46.44698018067647,4.113797115799165;"{""coordinates"": [4.113797115799165, 46.44698018067647], ""type"": ""Point""}"
87583617;La Couronne;O;N;570000;3;456+997;LA COURONNE;CHARENTE;4639;e5462e94-6667-11e3-a7ff-01f464e0362d;474106.9042999968;6504744.199700002;0.101374335126247;45.604899250412586;45.604899250412586,0.10137433512624715;45.6048992494517,0.10137433512624551;"{""coordinates"": [0.101374335126246, 45.6048992494517], ""type"": ""Point""}"
87594424;Larche;N;O;621000;1;138+092;SAINT-PANTALÉON-DE-LARCHE;CORREZE;4872;e1c34566-19bf-11e5-a6ff-01fc64e0362d;575496.3134000003;6449337.2555;1.416151374836176;45.13208336284574;45.13208336284574,1.4161513748361756;45.132083361883296,1.4161513748361736;"{""coordinates"": [1.416151374836174, 45.132083361883296], ""type"": ""Point""}"
87115873;Champbenoist-Poigny;N;O;003000;1;093+290;POIGNY;SEINE-ET-MARNE;3569;d9cc398e-6667-11e3-89ff-01f464e0362d;721194.8858999982;6827289.2919000015;3.287148323732938;48.54548709575709;48.54548709575709,3.2871483237329375;48.5454870947976,3.2871483237329366;"{""coordinates"": [3.287148323732937, 48.5454870947976], ""type"": ""Point""}"
87641589;Souvigny;O;N;705000;1;394+424;SOUVIGNY;ALLIER;6887;d9450262-6667-11e3-89ff-01f464e0362d;714593.7212999985;6603489.1336;3.190404924894053;46.531259378140156;46.531259378140156,3.1904049248940525;46.53125937718313,3.190404924894052;"{""coordinates"": [3.190404924894052, 46.53125937718313], ""type"": ""Point""}"
87478255;Pleine-Fougères;O;N;415000;1;121+099;PLEINE-FOUGÈRES;ILLE-ET-VILAINE;8921;292b5376-dfbc-11e3-a2ff-01a464e0362d;363074.76680000126;6835262.517099999;-1.565841005726765;48.52990705222532;48.52990705222532,-1.5658410057267649;48.529907051265674,-1.565841005726768;"{""coordinates"": [-1.565841005726768, 48.529907051265674], ""type"": ""Point""}"
